Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
PTB62841.1	GT15(74-352)	GT15	GT15	N	3
PTB62886.1	AA2(61-242)	N	N	N	1
PTB62945.1	CE10(33-342)	N	N	N	1
PTB62971.1	GH5_24(65-379)	GH5	GH5_24	N	3
PTB62985.1	GH18(553-899)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
PTB62995.1	AA7(141-335)	N	N	N	1
PTB63004.1	GH5_5(24-317)	GH5	GH5_5	N	3
PTB63024.1	GT34(66-291)	GT34	N	N	2
PTB63050.1	GH64(52-426)	GH64	GH64	N	3
PTB63072.1	AA7(170-486)	N	N	N	1
PTB63075.1	AA7(76-270)	N	N	N	1
PTB63082.1	GT32(72-148)	GT32	N	N	2
PTB63107.1	GH18(34-226)	GH18	GH18	N	3
PTB63148.1	CE10(96-319)	N	N	N	1
PTB63155.1	GH24(108-249)	GH24	N	N	2
PTB63212.1	GH65(359-718)	GH65	CBM32+GH65	N	3
PTB63226.1	GH28(109-439)	GH28	GH28	N	3
PTB63232.1	GH5_15(99-401)	GH5	GH5_15	N	3
PTB63236.1	CE4(57-161)	N	N	N	1
PTB63244.1	AA7(89-281)	AA7	N	N	2
PTB63271.1	GH72(21-329)+CBM43(381-467)	GH72	CBM43+GH72	N	3
PTB63279.1	GH89(73-739)	N	GH89	N	2
PTB63302.1	GH95(2-747)	GH95	GH95	N	3
PTB63314.1	GH30_3(54-474)	GH30	GH30_3	N	3
PTB63337.1	GH36(37-728)	GH36	GH36	N	3
PTB63349.1	GH47(106-588)	GH47	GH47	N	3
PTB63354.1	GH2(44-837)	GH2	GH2	N	3
PTB63360.1	GH55(30-758)	GH55	GH55	N	3
PTB63451.1	GT32(80-162)	N	N	N	1
PTB63458.1	GH72(20-332)+CBM43(382-468)	GH72	CBM43+GH72	N	3
PTB63462.1	AA3_2(27-590)	AA3	AA3_2	N	3
PTB63472.1	GH128(43-264)	GH128	N	N	2
PTB63548.1	GT8(9-223)	GT8	GT8	N	3
PTB63616.1	GH75(10-231)	GH75	GH75	N	3
PTB63648.1	GH125(89-499)	GH125	GH125	N	3
PTB63661.1	CE3(55-254)	CE3	CE3	N	3
PTB63708.1	GT4(231-408)	GT4	GT4	N	3
PTB63737.1	CE10(174-600)	N	N	N	1
PTB63753.1	CBM66(298-452)+CBM66(468-622)	N	N	N	1
PTB63754.1	GH18(506-857)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
PTB63772.1	CE10(119-358)	N	N	N	1
PTB63808.1	CE10(74-244)	N	N	N	1
PTB63819.1	GT39(65-303)	GT39	GT39	N	3
PTB63866.1	GH72(19-295)	GH72	GH72	N	3
PTB63904.1	GT4(217-355)	GT4	GT4	N	3
PTB63950.1	GH105(5-291)	GH0	N	N	2
PTB63953.1	CE10(35-323)	N	N	N	1
PTB64031.1	GT62(84-347)	GT62	GT62	N	3
PTB64081.1	GH132(132-434)	GH132	GH132	N	3
PTB64156.1	GH20(182-528)	GH20	GH20	N	3
PTB64168.1	GT2(848-940)	GT2	GT2	N	3
PTB64192.1	GH3(87-301)	GH3	GH3	N	3
PTB64233.1	GH37(143-706)	GH37	GH37	N	3
PTB64284.1	GH2(3-687)	GH2	GH2	N	3
PTB64300.1	GH89(68-728)	N	GH89	N	2
PTB64350.1	GH1(2-456)	GH1	GH1	N	3
PTB64405.1	AA11(21-222)	AA11	N	N	2
PTB64419.1	CE4(44-172)	CE4	N	N	2
PTB64444.1	GT66(22-664)	GT66	GT66	N	3
PTB64546.1	GH15(286-664)	GH15	GH15	N	3
PTB64552.1	AA12(36-432)	AA12	AA12	N	3
PTB64553.1	GH47(98-558)	GH47	GH47	N	3
PTB64581.1	GH16(81-223)	GH16	N	N	2
PTB64583.1	GH92(261-768)	GH92	GH92	N	3
PTB64637.1	GH16(151-439)	GH16	GH16	N	3
PTB64651.1	GH47(112-566)	GH47	GH47	N	3
PTB64686.1	AA1_3(61-383)	AA1	AA1_3	N	3
PTB64708.1	GT8(63-324)	GT8	N	N	2
PTB64711.1	GT32(106-187)	GT32	GT32	N	3
PTB64807.1	GH64(71-445)	GH64	GH64	N	3
PTB64817.1	GH18(34-316)	N	CBM1+GH18	N	2
PTB64821.1	CE10(32-298)	N	N	N	1
PTB64838.1	GH95(19-777)	GH95	GH95	N	3
PTB64854.1	GH92(267-785)	GH92	GH92	N	3
PTB64859.1	AA7(56-259)	N	N	N	1
PTB64921.1	CE4(131-260)	CE4+CBM18	N	N	2
PTB64923.1	AA3_3(8-613)	AA3	AA3_3	N	3
PTB64927.1	GH3(69-291)	GH3	GH3	N	3
PTB64929.1	GH20(206-549)	GH20	GH20	N	3
PTB64937.1	GH92(288-768)	GH92	GH92	N	3
PTB64955.1	GH7(20-447)+CBM1(482-510)	GH7	CBM1+GH7	N	3
PTB64958.1	GH30_7(24-463)	GH30	GH30_7	N	3
PTB64966.1	AA7(117-581)	N	AA7	N	2
PTB64982.1	CE10(127-307)	N	N	N	1
PTB64998.1	GH3(56-269)	GH3	GH3	N	3
PTB65008.1	GH3(171-420)	GH3	GH3	N	3
PTB65016.1	GH79(40-459)	GH79	N	N	2
PTB65018.1	GH78(84-652)	GH78	GH78	N	3
PTB65047.1	AA7(40-492)	AA7	N	N	2
PTB65054.1	GH16(91-264)	GH16+CBM18	CBM18+GH16	N	3
PTB65068.1	GH55(491-1239)	GH28+GH55	GH55	N	3
PTB65072.1	AA3_2(20-588)	AA3+AA8	AA3_2	N	3
PTB65075.1	GT15(33-336)	GT15	GT15	N	3
PTB65106.1	GT32(111-190)	GT32	N	N	2
PTB65113.1	GH30_3(64-487)	GH30	GH30_3	N	3
PTB65114.1	AA7(109-544)	N	N	N	1
PTB65129.1	AA7(58-256)	N	N	N	1
PTB65194.1	AA7(12-428)	N	N	N	1
PTB65204.1	AA9(8-234)	AA9	AA9	N	3
PTB65232.1	GH18(58-386)	GH18	GH18	N	3
PTB65263.1	GH95(27-770)	GH95	GH95	N	3
PTB65284.1	GH16(48-297)	GH16	N	N	2
PTB65285.1	GT34(156-420)	GT34	GT34	N	3
PTB65315.1	GT62(74-337)	GT62	GT62	N	3
PTB65332.1	GH16(73-233)	GH16	GH16	N	3
PTB65346.1	GH38(283-541)	GH38	GH38	N	3
PTB65419.1	AA5(614-1118)	AA5	AA5_1	N	3
PTB65491.1	GH28(48-410)	GH28	N	N	2
PTB65492.1	GH106(41-1019)	N	GH0	N	2
PTB65506.1	GH31(257-698)	GH31	GH31	N	3
PTB65510.1	GH18(33-329)	GH18	CBM1+GH18	N	3
PTB65529.1	GT15(30-319)	N	N	N	1
PTB65550.1	AA3(12-539)	AA3	AA3_2	N	3
PTB65564.1	AA2(127-228)	AA2	AA2	N	3
PTB65661.1	PL8(389-632)	N	N	N	1
PTB65664.1	GT4(247-404)	N	GT4	N	2
PTB65691.1	GH128(42-281)	GH128	N	N	2
PTB65697.1	CE10(14-191)	N	N	N	1
PTB65703.1	GH16(32-285)	GH16	GH16	N	3
PTB65727.1	GT20(23-551)	GT20	GT20	N	3
PTB65748.1	GT64(49-293)	N	N	N	1
PTB65751.1	GH5_31(42-313)	N	N	N	1
PTB65758.1	GT1(919-1334)	GT1	GT1	N	3
PTB65826.1	GH18(43-366)	GH18	GH18	N	3
PTB65876.1	CE1(50-264)	N	N	N	1
PTB65884.1	AA7(33-212)	N	N	N	1
PTB65888.1	GH71(179-561)	N	N	N	1
PTB65890.1	GH7(24-314)	GH7	CBM1+GH7	N	3
PTB65894.1	CE10(82-356)	N	N	N	1
PTB65920.1	AA6(4-198)	AA6	N	N	2
PTB65929.1	GT90(666-926)	GT90	GT90	N	3
PTB65952.1	GT1(237-569)	GT1	GT1	N	3
PTB65983.1	GH18(19-342)	GH18	GH18	N	3
PTB66001.1	GH76(39-454)	GH76	GH76	N	3
PTB66015.1	GH2(4-782)	GH2	GH2	N	3
PTB66038.1	CE10(404-627)	N	N	N	1
PTB66073.1	GT24(1173-1420)	GT24	GT24	N	3
PTB66074.1	GT48(851-1633)	GT48	GT48	N	3
PTB66076.1	GT25(16-226)	GT25	N	N	2
PTB66097.1	GH75(13-227)	GH75	N	N	2
PTB66103.1	GH18(521-851)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
PTB66123.1	CBM21(326-404)	CBM21	CBM21	N	3
PTB66158.1	CE4(81-214)	CE4+CBM18	N	N	2
PTB66167.1	AA7(39-240)	AA7	AA7	N	3
PTB66225.1	GH65(406-769)	GH65	GH65	N	3
PTB66231.1	AA7(57-262)	N	N	N	1
PTB66260.1	GH3(104-325)	GH3	GH3	N	3
PTB66280.1	GH55(30-771)	GH28+GH55	GH55	N	3
PTB66309.1	CE1(25-281)	N	N	N	1
PTB66328.1	GH16(94-314)	N	N	N	1
PTB66382.1	GT90(255-529)	GT90	GT90	N	3
PTB66426.1	GH72(17-332)	GH72	GH72	N	3
PTB66549.1	GT57(16-493)	GT57	GT57	N	3
PTB66623.1	GH6(139-430)	GH6	CBM1+GH6	N	3
PTB66625.1	GH105(47-369)	GH105	GH105	N	3
PTB66627.1	GH79(76-428)	N	N	N	1
PTB66632.1	GH5_5(95-393)	GH5+CBM1	CBM1+GH5_5	N	3
PTB66671.1	GT32(93-169)	N	N	N	1
PTB66672.1	GT64(84-329)	N	N	N	1
PTB66679.1	GH55(24-751)	GH28+GH55	GH55	N	3
PTB66701.1	GT58(27-389)	GT58	GT58	N	3
PTB66709.1	GT15(83-353)	GT15	GT15	N	3
PTB66747.1	CE10(117-276)	N	N	N	1
PTB66759.1	AA7(136-558)	N	N	N	1
PTB66773.1	CE10(27-297)	N	N	N	1
PTB66776.1	GT59(36-580)	GT59	GT59	N	3
PTB66784.1	GH92(265-771)	GH92	GH92	N	3
PTB66824.1	GH13_25(1089-1542)	GH133	GH133+GH13_25	N	3
PTB66872.1	GT20(156-613)	GT20	GT20	N	3
PTB66909.1	GT22(61-491)	GT22	GT22	N	3
PTB66935.1	GH27(94-319)	GH27	GH27	N	3
PTB66975.1	GH5_7(59-334)	GH5+CBM1	CBM1+GH5_7	N	3
PTB67018.1	GT69(2-250)	GT69	GT69	N	3
PTB67019.1	GT39(61-305)	GT39	GT39	N	3
PTB67024.1	GH47(166-659)	GH47	GH47	N	3
PTB67029.1	AA4(2-215)	N	N	N	1
PTB67139.1	CE10(431-677)	N	N	N	1
PTB67156.1	AA7(26-230)	N	N	N	1
PTB67173.1	GH18(93-451)	GH18	GH18	N	3
PTB67182.1	GH18(21-358)	GH18	N	N	2
PTB67188.1	CE10(145-430)	N	N	N	1
PTB67195.1	GH47(42-512)	GH47	GH47	N	3
PTB67199.1	GT76(16-436)	GT76	GT76	N	3
PTB67227.1	CE5(32-237)	CE5+CBM1	CBM1+CE5	N	3
PTB67228.1	CBM1(284-312)	N	CBM1	N	2
PTB67229.1	AA9(10-233)	AA9+CBM1	AA9+CBM1	N	3
PTB67288.1	AA7(32-282)	N	N	N	1
PTB67302.1	GT90(249-524)	GT90	GT90	N	3
PTB67362.1	GH128(17-229)	N	N	N	1
PTB67365.1	GH18(27-279)	GH18	GH18	N	3
PTB67395.1	GT22(5-362)	GT22	GT22	N	3
PTB67445.1	CE10(126-363)	N	N	N	1
PTB67482.1	PL20(24-256)	PL20	PL20	N	3
PTB67485.1	GH15(63-462)+CBM20(530-617)	GH15+CBM20	CBM20+GH15	N	3
PTB67553.1	AA1_2(39-376)	AA1	AA1_2	N	3
PTB67642.1	GH2(18-552)	GH2	GH2	N	3
PTB67658.1	CE5(28-222)	N	N	N	1
PTB67722.1	GT2(11-180)	GT2	GT2	N	3
PTB67753.1	GH92(265-784)	GH92	GH92	N	3
PTB67757.1	GH79(23-458)	GH79	N	N	2
PTB67767.1	GH16(62-271)	GH16	GH16	N	3
PTB67768.1	GH55(31-726)	N	GH55	N	2
PTB67772.1	PL7_4(29-248)	PL7	N	N	2
PTB67804.1	GT71(150-407)	GT71	GT71	N	3
PTB67818.1	AA3_2(10-578)	AA3+AA8	AA3_2	N	3
PTB67852.1	GT22(27-518)	GT22	GT22	N	3
PTB67901.1	AA7(31-209)	N	N	N	1
PTB67921.1	GH76(36-403)	GH76	GH76	N	3
PTB67995.1	GT3(17-657)	GT3	GT3	N	3
PTB68208.1	AA4(126-364)	N	N	N	1
PTB68222.1	GH47(37-579)	GH47	GH47	N	3
PTB68233.1	GT32(94-178)	GT32	GT32	N	3
PTB68309.1	GH55(31-501)	GH55	GH55	N	3
PTB68373.1	GH16(43-283)	GH16	N	N	2
PTB68403.1	GH2(21-795)	GH2	GH2	N	3
PTB68405.1	PL20(23-257)	PL20	N	N	2
PTB68406.1	CE15(110-431)	CE15	CBM1+CE15	N	3
PTB68407.1	GH30_7(19-456)	GH30	GH30_7	N	3
PTB68453.1	GH11(44-221)	GH11	N	N	2
PTB68477.1	GH95(3-772)	GH95	GH95	N	3
PTB68490.1	GH76(31-401)	GH76	GH76	N	3
PTB68588.1	GT8(4-279)	GT8	GT8	N	3
PTB68630.1	GH30_5(24-471)	GH30	GH30_5	N	3
PTB68635.1	GH76(2-349)	GH76	N	N	2
PTB68640.1	GH43(35-316)+CBM66(334-492)	GH43	CBM66+GH43_34	N	3
PTB68666.1	GH72(32-332)	GH72	GH72	N	3
PTB68678.1	GT62(99-362)	GT62	GT62	N	3
PTB68789.1	GT50(145-412)	GT50	GT50	N	3
PTB68903.1	GH81(29-707)	GH81	GH81	N	3
PTB68907.1	GH115(20-630)	GH115	GH115	N	3
PTB68918.1	CE10(139-414)	N	N	N	1
PTB68940.1	GH5_9(349-672)	GH5	GH5_9	N	3
PTB68948.1	AA7(2-183)	N	N	N	1
PTB68951.1	GH3(86-311)	N	GH3	N	2
PTB68952.1	CE9(18-409)	CE9	CE9	N	3
PTB69007.1	CE10(57-336)	N	N	N	1
PTB69026.1	GT1(22-406)	GT1	GT1	N	3
PTB69071.1	GH18(6-357)	GH18	GH18	N	3
PTB69083.1	GT90(349-635)	GT90	GT90	N	3
PTB69206.1	GH47(183-883)	GH47	GH47	N	3
PTB69235.1	GH2(101-729)	GH2	GH2	N	3
PTB69237.1	GH31(230-713)	GH31	GH31	N	3
PTB69250.1	GH12(179-320)	N	N	N	1
PTB69252.1	GT2(199-376)	N	GT2	N	2
PTB69317.1	AA11(18-220)	AA11	N	N	2
PTB69322.1	GH79(36-517)	GH79	GH79	N	3
PTB69351.1	GT21(50-358)	GT21	GT21	N	3
PTB69373.1	GH81(67-713)	GH81	GH81	N	3
PTB69391.1	CE16(30-286)	CE16	CE16	N	3
PTB69402.1	GH55(53-796)	GH55	GH55	N	3
PTB69406.1	CE5(78-245)	CE5	N	N	2
PTB69471.1	GH3(30-241)	GH3	GH3	N	3
PTB69511.1	GH18(13-231)	GH18	GH18	N	3
PTB69516.1	GH31(363-811)	GH31	GH31	N	3
PTB69525.1	GH63(589-800)	GH63	GH63	N	3
PTB69626.1	GH16(113-373)	GH16	GH16	N	3
PTB69642.1	CE10(118-275)	N	N	N	1
PTB69643.1	GH76(30-404)	GH76	GH76	N	3
PTB69768.1	GH16(36-306)	N	N	N	1
PTB69782.1	GH47(101-554)	GH47	GH47	N	3
PTB69807.1	AA2(125-383)	N	N	N	1
PTB69831.1	GH13_40(34-385)	GH13	GH13_40	N	3
PTB69833.1	GT22(2-390)	GT22	GT22	N	3
PTB69921.1	GH74(86-182)	GH74	CBM1+GH74	N	3
PTB70044.1	GT4(399-540)	GT4	GT4	N	3
PTB70104.1	GH18(41-393)	GH18	GH18	N	3
PTB70119.1	GH3(42-253)	GH3	GH3	N	3
PTB70133.1	CE10(1757-2083)	N	N	N	1
PTB70143.1	GH3(96-344)	GH3	GH3	N	3
PTB70144.1	GH3(80-287)	GH3	GH3	N	3
PTB70153.1	AA7(56-272)	AA7	N	N	2
PTB70158.1	GH2(50-780)	GH2	GH2	N	3
PTB70177.1	AA3(25-547)	N	N	N	1
PTB70197.1	AA7(116-302)	N	N	N	1
PTB70216.1	GT20(157-626)	N	GT20	N	2
PTB70220.1	GH17(428-693)	GH17	GH17	N	3
PTB70247.1	GT1(263-468)	N	N	N	1
PTB70253.1	GH20(162-496)	GH20	GH20	N	3
PTB70270.1	AA3(54-622)	N	N	N	1
PTB70277.1	GH13_1(58-346)	N	GH13_1	N	2
PTB70281.1	GH13_40(42-359)	N	GH13_40	N	2
PTB70326.1	GT39(61-306)	GT39	GT39	N	3
PTB70344.1	CE3(63-263)	CE3	N	N	2
PTB70380.1	AA9(11-232)	AA9	N	N	2
PTB70386.1	GT2(127-266)	GT2	GT2	N	3
PTB70388.1	GH2(55-504)	GH2	GH2	N	3
PTB70429.1	CE10(102-367)	N	N	N	1
PTB70434.1	GH71(31-403)	GH71	GH71	N	3
PTB70478.1	GH128(45-279)	GH128	N	N	2
PTB70529.1	AA3_2(8-600)	AA3	AA3	N	3
PTB70537.1	AA7(113-325)	N	N	N	1
PTB70647.1	GH132(50-314)	GH132	GH132	N	3
PTB70737.1	GH76(34-390)	GH76	GH76	N	3
PTB70742.1	GH16(52-300)	GH16	GH16	N	3
PTB70811.1	AA7(312-506)	N	N	N	1
PTB70845.1	GH76(26-399)	GH76	GH76	N	3
PTB70849.1	AA11(31-203)	AA11	N	N	2
PTB70851.1	CE16(25-324)	CE16	N	N	2
PTB70859.1	GT35(163-878)	GT35	GT35	N	3
PTB70873.1	GT33(54-467)	GT33	GT33	N	3
PTB70913.1	GH10(53-346)	GH10	GH10	N	3
PTB70921.1	GH54(29-345)+CBM42(366-506)	GH54+CBM42	CBM42+GH54	N	3
PTB70929.1	GH92(260-761)	GH92	GH92	N	3
PTB70955.1	GH27(21-360)	GH27	GH27	N	3
PTB70999.1	GH125(89-524)	GH125	GH125	N	3
PTB70802.1	N	CE1	N	N	1
PTB65713.1	N	CE3	N	N	1
PTB70979.1	N	GH0	GH0	N	2
PTB67488.1	N	GH0	N	N	1
PTB70502.1	N	GH16	N	N	1
PTB63948.1	N	GH17	N	N	1
PTB62651.1	N	GH17	GH17	N	2
PTB69814.1	N	GH17	GH17	N	2
PTB66212.1	N	GH23	N	N	1
PTB69720.1	N	GH24	N	N	1
PTB68867.1	N	GH36	GH36	N	2
PTB63420.1	N	GH45	N	N	1
PTB64507.1	N	AA1	AA1	N	2
PTB62183.1	N	AA1	AA1	N	2
PTB62129.1	N	AA1	AA1	N	2
PTB68467.1	N	AA2	AA2	N	2
PTB67387.1	N	AA3	N	N	1
PTB63125.1	N	AA5	N	N	1
PTB67277.1	N	AA8	N	N	1
PTB69723.1	N	AA8	N	N	1
PTB70969.1	N	AA8	N	N	1
PTB63099.1	N	AA8	N	N	1
PTB62540.1	N	AA8	N	N	1
PTB67051.1	N	AA11	N	N	1
PTB64638.1	N	GT0	GT0	N	2
PTB70673.1	N	GT0	GT0	N	2
PTB68546.1	N	GT1	N	N	1
PTB68544.1	N	GT2	GT2	N	2
PTB68704.1	N	GT2	GT2	N	2
PTB64013.1	N	GT2	GT2	N	2
PTB64012.1	N	GT2	GT2	N	2
PTB70983.1	N	GT2	GT2	N	2
PTB70163.1	N	GT9	N	N	1
PTB62593.1	N	GT17	N	N	1
PTB63643.1	N	GT31	GT31	N	2
PTB66659.1	N	GT31	N	N	1
PTB64504.1	N	GT31	GT31	N	2
PTB69021.1	N	GT31	GT31	N	2
PTB62514.1	N	GT31	GT31	N	2
PTB65107.1	N	GT32	GT32	N	2
PTB63065.1	N	GT32	N	N	1
PTB63577.1	N	GT41	GT41	N	2
PTB61620.1	N	GT69	N	N	1
PTB69548.1	N	GT87	N	N	1
PTB63176.1	N	CBM1	N	N	1
PTB65069.1	N	CBM18	N	N	1
PTB61564.1	N	N	GH18	N	1
PTB62640.1	N	N	GH18	N	1
PTB62730.1	N	N	GT0	N	1
PTB63289.1	N	N	GH27	N	1
PTB63311.1	N	N	GH27	N	1
PTB63926.1	N	N	GT0+GT7	N	1
PTB64026.1	N	N	GT2	N	1
PTB64418.1	N	N	CE4	N	1
PTB64869.1	N	N	GH43_11	N	1
PTB64935.1	N	N	GH20	N	1
PTB64957.1	N	N	CBM1	N	1
PTB65827.1	N	N	GH18	N	1
PTB66156.1	N	N	GT2	N	1
PTB66548.1	N	N	GT57	N	1
PTB66822.1	N	N	GH133+GH13_25	N	1
PTB67175.1	N	N	GT30	N	1
PTB67748.1	N	N	CE1	N	1
PTB67771.1	N	N	GH18	N	1
PTB68069.1	N	N	GT31	N	1
PTB68138.1	N	N	AA1	N	1
PTB68203.1	N	N	GT2	N	1
PTB68364.1	N	N	GT0+GT7	N	1
PTB68513.1	N	N	GH132	N	1
PTB68874.1	N	N	GT4	N	1
PTB69030.1	N	N	GH78+GH79	N	1
PTB69050.1	N	N	GH43_21	N	1
PTB69089.1	N	N	GH18	N	1
PTB69140.1	N	N	GH71	N	1
PTB69211.1	N	N	CBM20+GH15	N	1
PTB69384.1	N	N	GT22	N	1
PTB69614.1	N	N	GH71	N	1
PTB70157.1	N	N	GH27	N	1
PTB70769.1	N	N	GT0	N	1
PTB70810.1	N	N	GH93	N	1
