Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
RFU75194.1	GH55(32-725)	N	GH55	N	2
RFU75195.1	GH16(57-191)	GH16	N	N	2
RFU75209.1	GH76(29-398)	GH76	GH76	N	3
RFU75265.1	AA7(32-464)	N	N	N	1
RFU75310.1	GH16(89-263)	GH16+CBM18	CBM18+GH16	N	3
RFU75335.1	GH115(20-631)	GH115	GH115	N	3
RFU75339.1	GH81(177-573)	GH81	GH81	N	3
RFU75366.1	GH76(29-398)	GH76	GH76	N	3
RFU75367.1	CE10(99-248)	N	N	N	1
RFU75382.1	AA2(75-256)	N	N	N	1
RFU75405.1	GH2(18-559)	GH2	GH2	N	3
RFU75435.1	GH3(77-302)	N	GH3	N	2
RFU75436.1	CE9(19-406)	CE9	N	N	2
RFU75444.1	AA3(22-648)	AA3	AA3	N	3
RFU75458.1	GH18(212-559)	GH18+CBM18+CBM50	CBM50+GH18	N	3
RFU75486.1	GH18(508-858)	GH18+CBM18+CBM50	CBM18+GH18	N	3
RFU75515.1	AA3(106-680)	N	N	N	1
RFU75523.1	GH13_1(58-346)	N	GH13_1	N	2
RFU75535.1	GH75(11-231)	GH75	GH75	N	3
RFU75553.1	AA4(834-1068)	N	N	N	1
RFU75660.1	AA2(9-181)	N	N	N	1
RFU75664.1	AA11(21-214)	AA11	N	N	2
RFU75748.1	GH65(406-769)	GH65	GH65	N	3
RFU75757.1	AA7(56-490)	N	N	N	1
RFU75800.1	GH18(480-828)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
RFU75804.1	CE4(43-147)	N	N	N	1
RFU75829.1	AA7(30-226)	N	N	N	1
RFU75873.1	GT32(95-172)	N	N	N	1
RFU75874.1	GT64(95-340)	N	N	N	1
RFU75879.1	GH55(25-750)	GH28+GH55	GH55	N	3
RFU75880.1	CE10(31-289)	N	N	N	1
RFU75893.1	GH55(536-1293)	GH55	GH55	N	3
RFU75915.1	GH5_15(82-391)	GH5	GH5_15	N	3
RFU75916.1	GH128(41-262)	GH128	N	N	2
RFU75922.1	GH55(29-759)	GH55	GH55	N	3
RFU75925.1	GH2(43-876)	GH2	GH2	N	3
RFU75929.1	GH55(31-779)	GH28+GH55+AA5	GH55	N	3
RFU75930.1	GH3(142-390)	GH3	GH3	N	3
RFU75941.1	GH88(76-306)	GH88	N	N	2
RFU75942.1	GH18(62-293)	GH18	CBM1+GH18	N	3
RFU75991.1	GT62(99-351)	GT62	GT62	N	3
RFU76001.1	AA11(36-212)	AA11	N	N	2
RFU76010.1	GT1(202-518)	GT1	GT1	N	3
RFU76020.1	AA1_2(36-375)	AA1	AA1_2	N	3
RFU76022.1	CE1(54-221)	CE1	N	N	2
RFU76023.1	CBM13(5-151)	N	N	N	1
RFU76026.1	GH16(73-241)	GH16	GH16	N	3
RFU76047.1	GH31(243-770)	GH31	GH31	N	3
RFU76053.1	GH128(44-255)	N	N	N	1
RFU76067.1	GH31(275-836)	GH31	GH31	N	3
RFU76070.1	GH125(455-671)	N	N	N	1
RFU76076.1	GT4(285-454)	N	GT4	N	2
RFU76092.1	AA3(12-534)	AA3	AA3_2	N	3
RFU76165.1	GH13_8(1598-1891)	GH13+CBM48	CBM48+GH13_8	N	3
RFU76185.1	GT57(64-295)+GT57(333-565)	GT57	GT57	N	3
RFU76218.1	CE10(419-662)	N	N	N	1
RFU76246.1	GT2(12-181)	GT2	GT2	N	3
RFU76259.1	GT1(295-506)	N	N	N	1
RFU76286.1	GH47(139-631)	GH47	GH47	N	3
RFU76289.1	CE10(122-359)	N	N	N	1
RFU76296.1	GH7(19-447)	GH7	CBM1+GH7	N	3
RFU76300.1	GH30_7(25-462)	GH30	GH30_7	N	3
RFU76330.1	CE1(24-281)	N	N	N	1
RFU76338.1	AA7(31-235)	N	N	N	1
RFU76344.1	GH47(167-650)	GH47	GH47	N	3
RFU76376.1	GT32(94-178)	GT32	GT32	N	3
RFU76396.1	CE10(51-313)	N	N	N	1
RFU76401.1	AA3_2(17-608)	AA3	AA3_2	N	3
RFU76444.1	GT32(138-209)	GT32	N	N	2
RFU76455.1	AA7(65-251)	N	N	N	1
RFU76457.1	AA7(72-282)	N	N	N	1
RFU76491.1	GH74(90-184)	GH74	CBM1+GH74	N	3
RFU76502.1	GH3(42-253)	GH3	GH3	N	3
RFU76576.1	GT90(570-852)	GT90	GT90	N	3
RFU76588.1	GH12(87-233)	GH12	N	N	2
RFU76595.1	GH37(52-626)	GH37	GH37	N	3
RFU76597.1	GT17(71-364)	GT17	GT17	N	3
RFU76603.1	GT20(158-614)	GT20	GT20	N	3
RFU76655.1	CE10(48-327)	N	N	N	1
RFU76664.1	CE4(116-248)	CE4+CBM18	CBM18+CE4	N	3
RFU76667.1	AA7(39-261)	AA7	AA7	N	3
RFU76858.1	GT57(36-502)	GT57	GT57	N	3
RFU76865.1	GH18(26-285)	GH18	GH18	N	3
RFU76873.1	GH128(225-440)	N	N	N	1
RFU76995.1	GH18(17-336)	GH18	GH18	N	3
RFU77016.1	GT62(84-347)	GT62	GT62	N	3
RFU77145.1	AA7(95-307)	N	N	N	1
RFU77167.1	GH3(125-313)	GH3	GH3	N	3
RFU77203.1	AA7(337-547)	N	N	N	1
RFU77247.1	GH76(32-402)	GH76	GH76	N	3
RFU77390.1	AA9(12-232)	AA9	N	N	2
RFU77403.1	GH28(54-380)	GH28	GH28	N	3
RFU77405.1	GH11(57-225)	GH11	N	N	2
RFU77408.1	GH39(134-299)	GH39	N	N	2
RFU77409.1	GH16(29-216)	N	N	N	1
RFU77464.1	CBM13(32-148)	N	N	N	1
RFU77467.1	GH7(24-393)	GH7	CBM1+GH7	N	3
RFU77496.1	GH64(73-446)	GH64	GH64	N	3
RFU77508.1	CE10(129-300)	N	N	N	1
RFU77524.1	GH95(49-720)	GH95	GH95	N	3
RFU77539.1	AA7(210-428)	N	N	N	1
RFU77561.1	GH37(147-687)	GH37	GH37	N	3
RFU77755.1	GH16(52-225)	N	N	N	1
RFU77767.1	GT20(14-488)	GT20	GT20	N	3
RFU77788.1	GT69(169-409)	GT69	GT69	N	3
RFU77809.1	GT90(662-929)	GT90	GT90	N	3
RFU77818.1	AA6(27-222)	AA6	N	N	2
RFU77843.1	GH16(93-355)	GH16	GH16	N	3
RFU77848.1	GH76(220-581)	GH76	GH76	N	3
RFU77898.1	AA9(10-236)	AA9	AA9	N	3
RFU77909.1	AA7(131-284)	N	N	N	1
RFU77950.1	GH3(162-386)	GH3	GH3	N	3
RFU77957.1	GH92(257-757)	GH92	GH92	N	3
RFU77963.1	CE10(77-326)	N	N	N	1
RFU78008.1	GH71(23-391)	N	N	N	1
RFU78010.1	AA7(35-215)	N	N	N	1
RFU78022.1	GH18(36-298)	N	N	N	1
RFU78046.1	CE4(566-650)	CE4	CE4	N	3
RFU78088.1	AA7(38-489)	N	N	N	1
RFU78090.1	AA7(150-563)	N	N	N	1
RFU78108.1	AA3(10-605)	AA3	AA3	N	3
RFU78144.1	AA7(37-466)	AA7	N	N	2
RFU78146.1	GH27(13-355)	GH27	GH27	N	3
RFU78181.1	AA7(130-324)	N	AA7	N	2
RFU78237.1	GH18(334-665)	GH18	GH18	N	3
RFU78250.1	GT90(361-646)	GT90	GT90	N	3
RFU78305.1	CE10(145-444)	N	N	N	1
RFU78337.1	GH92(250-479)+GH92(498-718)	GH92	GH92	N	3
RFU78344.1	GH20(208-551)	GH20	GH20	N	3
RFU78346.1	GH3(69-291)	GH3	GH3	N	3
RFU78357.1	CE10(57-284)	N	N	N	1
RFU78358.1	GH75(8-228)	GH75	N	N	2
RFU78359.1	AA3_3(8-580)	AA3	AA3_3	N	3
RFU78362.1	CE4(77-206)	CE4+CBM18	N	N	2
RFU78366.1	GH13_40(29-379)	GH13	GH13	N	3
RFU78373.1	CE3(59-273)	CE3	CE3	N	3
RFU78376.1	GH18(599-946)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
RFU78412.1	GH18(57-399)	GH18	GH18	N	3
RFU78444.1	GH76(25-388)	GH76	GH76	N	3
RFU78448.1	GH43(35-316)+CBM66(331-492)	GH43	CBM66+GH43_34	N	3
RFU78456.1	GT15(94-364)	GT15	GT15	N	3
RFU78480.1	CE10(33-297)	N	N	N	1
RFU78483.1	GT59(69-613)	GT59	GT59	N	3
RFU78494.1	GH92(343-849)	GH92	GH92	N	3
RFU78524.1	AA7(49-226)	N	N	N	1
RFU78559.1	CE10(42-344)	N	N	N	1
RFU78587.1	GH20(162-496)	GH20	GH20	N	3
RFU78619.1	GH95(3-773)	GH95	GH95	N	3
RFU78649.1	GH11(41-217)	GH11	N	N	2
RFU78723.1	GT50(136-402)	GT50	GT50	N	3
RFU78764.1	GH132(54-313)	GH132	N	N	2
RFU78797.1	GH13_40(34-405)	GH13	GH13_40	N	3
RFU78819.1	AA2(61-242)	N	N	N	1
RFU78858.1	GT90(252-524)	GT90	GT90	N	3
RFU78892.1	GH10(51-171)	N	N	N	1
RFU78900.1	GH54(28-343)+CBM42(360-500)	GH54+CBM42	CBM42+GH54	N	3
RFU78917.1	AA7(132-335)	N	AA7	N	2
RFU78928.1	GH35(55-386)	GH35	GH35	N	3
RFU78954.1	GH27(67-391)	GH27	GH27	N	3
RFU78979.1	GT48(853-1634)	GT48	GT48	N	3
RFU78980.1	GT24(1174-1421)	GT24	GT24	N	3
RFU78995.1	GT1(5-422)	GT1	GT1	N	3
RFU79019.1	AA2(85-336)	N	N	N	1
RFU79027.1	AA7(31-345)	N	N	N	1
RFU79039.1	GT90(351-616)	GT90	GT90	N	3
RFU79043.1	GH2(6-799)	GH2	GH2	N	3
RFU79077.1	CE10(790-1065)	N	N	N	1
RFU79100.1	GT62(74-338)	GT62	GT62	N	3
RFU79128.1	GH38(338-596)	GH38	GH38	N	3
RFU79211.1	GT39(61-305)	GT39	GT39	N	3
RFU79215.1	GH47(164-657)	GH47	GH47	N	3
RFU79221.1	AA4(3-226)	N	N	N	1
RFU79244.1	AA11(18-216)	AA11	N	N	2
RFU79250.1	GH79(36-516)	GH79	GH79	N	3
RFU79283.1	GT21(51-360)	GT21	GT21	N	3
RFU79320.1	CE10(2-205)	N	N	N	1
RFU79347.1	GH5_5(24-317)	GH5	GH5_5	N	3
RFU79364.1	GT32(108-187)	GT32	GT32	N	3
RFU79387.1	GT15(115-418)	GT15	GT15	N	3
RFU79403.1	AA7(40-488)	AA7	N	N	2
RFU79410.1	GH95(16-758)	GH95	GH95	N	3
RFU79430.1	GH72(19-295)	GH72	GH72	N	3
RFU79444.1	GT4(315-469)	GT4	GT4	N	3
RFU79575.1	CE5(79-245)	CE5	CE5	N	3
RFU79581.1	GH55(47-791)	GH55	GH55	N	3
RFU79591.1	CE16(28-329)	CE16	CE16	N	3
RFU79614.1	GH3(87-197)	GH3	GH3	N	3
RFU79620.1	AA7(41-497)	AA7	N	N	2
RFU79641.1	GH78(82-669)	GH78	GH78	N	3
RFU79713.1	GT8(9-195)	GT8	N	N	2
RFU79727.1	GH67(22-700)	GH67	GH67	N	3
RFU79738.1	GH142(32-507)+CBM13(679-815)	N	CBM13	N	2
RFU79754.1	GH71(2-163)	GH71	N	N	2
RFU79777.1	GH72(32-331)	GH72	GH72	N	3
RFU79790.1	AA1_3(46-369)	AA1	AA1_3	N	3
RFU79819.1	GT8(59-308)	GT8	N	N	2
RFU79822.1	GT32(109-190)	GT32	GT32	N	3
RFU79885.1	GH81(67-713)	GH81	GH81	N	3
RFU79999.1	GH12(87-231)	GH12	N	N	2
RFU80006.1	GH1(2-457)	GH1	GH1	N	3
RFU80044.1	GH2(41-788)	GH2	GH2	N	3
RFU80049.1	AA7(56-268)	AA7	N	N	2
RFU80059.1	GH3(77-284)	GH3	GH3	N	3
RFU80060.1	GH3(97-345)	GH3	GH3	N	3
RFU80095.1	CE10(388-613)	N	N	N	1
RFU80108.1	GH75(14-228)	GH75	N	N	2
RFU80111.1	AA3(3-466)	AA3+AA8	N	N	2
RFU80118.1	AA1_2(41-378)	AA1	AA1_2	N	3
RFU80148.1	GH92(265-783)	GH92	GH92	N	3
RFU80154.1	AA7(58-255)	N	N	N	1
RFU80207.1	GH75(8-251)	GH75	N	N	2
RFU80208.1	PL7_4(31-249)	N	N	N	1
RFU80211.1	GH3(176-388)	GH3	GH3	N	3
RFU80236.1	GT58(26-389)	GT58	GT58	N	3
RFU80259.1	GT76(17-334)	GT76	N	N	2
RFU80264.1	GH47(39-509)	GH47	GH47	N	3
RFU80272.1	CE10(119-445)	N	N	N	1
RFU80279.1	GH18(21-361)	GH18	N	N	2
RFU80291.1	GT69(126-367)	GT69	GT69	N	3
RFU80300.1	AA7(58-256)	N	N	N	1
RFU80315.1	GH92(257-765)	GH92	GH92	N	3
RFU80318.1	GH16(81-223)	GH16	N	N	2
RFU80363.1	GH12(172-319)	N	N	N	1
RFU80364.1	GT2(225-400)	N	GT2	N	2
RFU80381.1	GH31(232-715)	GH31	GH31	N	3
RFU80383.1	GH2(99-724)	GH2	GH2	N	3
RFU80414.1	GT4(237-410)	GT4	GT4	N	3
RFU80460.1	GH13_25(1089-1542)	GH133	GH133+GH13_25	N	3
RFU80472.1	GH16(146-433)	GH16	GH16	N	3
RFU80478.1	GH76(37-405)	GH76	GH76	N	3
RFU80550.1	AA7(24-221)	N	N	N	1
RFU80558.1	AA7(136-327)	AA7	N	N	2
RFU80562.1	GH5_5(97-395)	GH5+CBM1	CBM1+GH5_5	N	3
RFU80565.1	GH105(47-368)	GH105	GH105	N	3
RFU80566.1	GH92(341-845)	GH92	GH92	N	3
RFU80567.1	GH6(69-361)	GH6	CBM1+GH6	N	3
RFU80568.1	GH3(4-87)	GH3	GH3	N	3
RFU80583.1	GH47(209-1071)	GH47	GH47	N	3
RFU80609.1	GH45(28-227)	GH45	N	N	2
RFU80649.1	GH18(40-389)	GH18	GH18	N	3
RFU80675.1	GH18(31-270)	N	GH18	N	2
RFU80697.1	CE15(2-315)	CE15	CBM1+CE15	N	3
RFU80711.1	GH71(25-400)+CBM24(459-536)	GH71	CBM24+GH71	N	3
RFU80726.1	GH64(70-443)	GH64	GH64	N	3
RFU80746.1	GH18(38-292)	GH18	GH18	N	3
RFU80761.1	GH5_12(661-1195)	GH5	GH5_12	N	3
RFU80791.1	AA3_2(13-593)	AA3+AA8	AA3_2	N	3
RFU80796.1	CE10(125-362)	N	N	N	1
RFU80803.1	GH18(19-342)	GH18	GH18	N	3
RFU80823.1	AA3_2(28-609)	AA3	AA3_2	N	3
RFU80829.1	GH72(22-332)+CBM43(382-468)	GH72	CBM43+GH72	N	3
RFU80835.1	AA7(312-506)	N	N	N	1
RFU80888.1	AA3_2(30-601)	AA3+AA8	AA3_2	N	3
RFU80909.1	GT66(22-662)	GT66	GT66	N	3
RFU80928.1	GH18(31-229)	GH18	N	N	2
RFU80971.1	GH15(62-466)+CBM20(533-620)	GH15+CBM20	CBM20+GH15	N	3
RFU80975.1	PL20(24-257)	PL20	PL20	N	3
RFU80998.1	GT39(68-313)	GT39	GT39	N	3
RFU81020.1	CE10(130-301)	N	N	N	1
RFU81036.1	AA3(12-540)	AA3	AA3_2	N	3
RFU81048.1	CE10(44-265)	N	N	N	1
RFU81056.1	AA2(130-234)	AA2	AA2	N	3
RFU81097.1	GH3(85-319)	GH3	GH3	N	3
RFU81103.1	GH3(183-432)	GH3	GH3	N	3
RFU81106.1	GH17(442-706)	GH17	GH17	N	3
RFU81124.1	CE10(41-342)	N	N	N	1
RFU81129.1	GH71(31-396)	GH71	GH71	N	3
RFU81144.1	CE10(108-348)	N	N	N	1
RFU81154.1	CE10(141-314)	N	N	N	1
RFU81199.1	GH28(214-456)	GH28	N	N	2
RFU81202.1	GH27(102-330)	N	GH27	N	2
RFU81204.1	GH88(1-238)	GH88	N	N	2
RFU81226.1	GH31(355-803)	GH31	GH31	N	3
RFU81230.1	GH18(13-231)	GH18	GH18	N	3
RFU81239.1	AA7(58-256)	N	N	N	1
RFU81253.1	GT15(27-353)	N	N	N	1
RFU81270.1	GH18(27-275)	GH18	GH18	N	3
RFU81277.1	GH18(34-328)	GH18	CBM1+GH18	N	3
RFU81282.1	GH31(257-686)	GH31	GH31	N	3
RFU81288.1	GH88(92-456)	GH88	N	N	2
RFU81328.1	GH72(17-332)	GH72	GH72	N	3
RFU81334.1	GH2(6-681)	GH2	GH2	N	3
RFU81352.1	GH89(67-727)	N	GH89	N	2
RFU81375.1	GH95(27-771)	GH95	GH95	N	3
RFU81382.1	GH5_22(56-330)	GH5	GH5_22	N	3
RFU81391.1	GH89(1-606)	N	GH89	N	2
RFU81403.1	AA7(51-229)	AA7	N	N	2
RFU81428.1	GH125(93-503)	GH125	GH125	N	3
RFU81441.1	GH16(63-315)	GH16	N	N	2
RFU81442.1	GT34(423-687)	GT34	GT34	N	3
RFU81489.1	CE10(453-673)	N	N	N	1
RFU81497.1	GH30_3(53-473)	GH30	GH30_3	N	3
RFU81504.1	GH30_3(65-487)	GH30	GH30_3	N	3
RFU81505.1	AA7(130-578)	N	N	N	1
RFU81520.1	AA7(69-347)	N	N	N	1
RFU81578.1	GH128(51-260)	N	N	N	1
RFU81634.1	GH76(58-485)	GH76	GH76	N	3
RFU81650.1	GH18(32-266)	GH18	GH18	N	3
RFU81651.1	GH3(1-191)	GH3	GH3	N	3
RFU81667.1	GH76(20-384)	GH76	GH76	N	3
RFU81670.1	GH25(26-205)	GH25	N	N	2
RFU81709.1	GH65(317-555)	GH65	CBM32+GH65	N	3
RFU81719.1	GH28(119-437)	GH28	GH28	N	3
RFU81723.1	GH5_15(79-382)	GH5	GH5_15	N	3
RFU81805.1	GH43_30(63-342)	N	N	N	1
RFU81831.1	GH2(4-743)	GH2	GH2	N	3
RFU81866.1	AA7(85-507)	N	N	N	1
RFU81867.1	AA7(37-247)	AA7	N	N	2
RFU81874.1	GH3(82-307)	N	GH3	N	2
RFU81875.1	CE9(18-408)	CE9	CE9	N	3
RFU81977.1	GH71(2-349)+CBM24(388-445)+CBM24(463-536)	GH71	CBM24+GH71	N	3
RFU82010.1	GH18(116-465)	GH18+CBM18	CBM18+GH18	N	3
RFU82011.1	GH55(194-945)	GH28+GH55	GH55	N	3
RFU82017.1	CE10(174-588)	N	N	N	1
RFU82056.1	GH16(33-286)	GH16	GH16	N	3
RFU82110.1	AA9(10-233)	AA9+CBM1	AA9+CBM1	N	3
RFU82116.1	GH55(64-799)	GH28+GH55	GH55	N	3
RFU82169.1	AA3_2(8-603)	AA3+AA8	N	N	2
RFU82176.1	CE10(142-328)	N	N	N	1
RFU82178.1	GH71(48-437)+CBM24(543-622)	GH71+CBM24	CBM24+GH71	N	3
RFU74035.1	N	CE3	N	N	1
RFU71734.1	N	CE4	N	N	1
RFU72153.1	N	GH0	GH0	N	2
RFU72238.1	N	GH17	N	N	1
RFU80219.1	N	GH17	GH17	N	2
RFU78783.1	N	GH17	N	N	1
RFU79626.1	N	GH18+CBM50	CBM18+CBM50+GH18	N	2
RFU74550.1	N	GH18	N	N	1
RFU77852.1	N	GH23	N	N	1
RFU77305.1	N	GH24	N	N	1
RFU75321.1	N	GH36	GH36	N	2
RFU75379.1	N	AA1	AA1	N	2
RFU78066.1	N	AA1	AA1	N	2
RFU78924.1	N	AA1	AA1	N	2
RFU78633.1	N	AA2	AA2	N	2
RFU73805.1	N	AA5	AA5_1	N	2
RFU77686.1	N	AA5	N	N	1
RFU75304.1	N	AA7	N	N	1
RFU73845.1	N	AA8	N	N	1
RFU77312.1	N	AA8	N	N	1
RFU72941.1	N	AA8	N	N	1
RFU76425.1	N	AA8	N	N	1
RFU73051.1	N	AA8	N	N	1
RFU73480.1	N	AA11	N	N	1
RFU80471.1	N	GT0	GT0	N	2
RFU74523.1	N	GT0	GT0	N	2
RFU80419.1	N	GT1	N	N	1
RFU81184.1	N	GT2	GT2	N	2
RFU73643.1	N	GT2	GT2	N	2
RFU78389.1	N	GT2	GT2	N	2
RFU78388.1	N	GT2	GT2	N	2
RFU72151.1	N	GT2	GT2	N	2
RFU73998.1	N	GT2	GT2	N	2
RFU81426.1	N	GT31	GT31	N	2
RFU80527.1	N	GT31	N	N	1
RFU75377.1	N	GT31	GT31	N	2
RFU78999.1	N	GT31	GT31	N	2
RFU74085.1	N	GT31	GT31	N	2
RFU79362.1	N	GT32	GT32	N	2
RFU78668.1	N	GT41	GT41	N	2
RFU81215.1	N	GT87	N	N	1
RFU79622.1	N	CBM1	N	N	1
RFU80782.1	N	CBM50	N	N	1
RFU71924.1	N	N	GT2	N	1
RFU72533.1	N	N	GT31	N	1
RFU72775.1	N	N	AA1	N	1
RFU72973.1	N	N	GT30	N	1
RFU73550.1	N	N	GT2	N	1
RFU74084.1	N	N	GT2	N	1
RFU74087.1	N	N	GH78	N	1
RFU74463.1	N	N	GH1+GH95	N	1
RFU74536.1	N	N	GT0+GT7	N	1
RFU74730.1	N	N	GH18	N	1
RFU75101.1	N	N	GH18	N	1
RFU75191.1	N	N	GH18	N	1
RFU75260.1	N	N	GH43_21	N	1
RFU75627.1	N	N	GT57	N	1
RFU75687.1	N	N	GT0+GT7	N	1
RFU76298.1	N	N	CBM1	N	1
RFU76663.1	N	N	GT2	N	1
RFU76731.1	N	N	GH71	N	1
RFU76791.1	N	N	GH71	N	1
RFU76994.1	N	N	GH18	N	1
RFU77214.1	N	N	CBM13	N	1
RFU77217.1	N	N	GH132	N	1
RFU77284.1	N	N	GH93	N	1
