Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
PKK43412.1	GH31(248-808)	GH31	GH31	N	3
PKK43443.1	GT62(99-362)	GT62	GT62	N	3
PKK43471.1	GH75(13-228)	GH75	N	N	2
PKK43570.1	GT2_Chitin_synth_1(213-381)+GT2_Chitin_synth_2(358-569)	GT2	GT2	N	3
PKK43579.1	AA7(55-262)	N	N	N	1
PKK43606.1	GH152(769-1005)	N	GH152	N	2
PKK43651.1	GH55(25-750)	GH28+GH55	GH55	N	3
PKK43656.1	CE10(10-269)	N	N	N	1
PKK43711.1	GH76(36-401)	GH76	GH76	N	3
PKK43716.1	GH18(42-395)	GH18	GH18	N	3
PKK43772.1	GT64(95-339)	N	N	N	1
PKK43773.1	GT32(90-167)	N	N	N	1
PKK43892.1	GH146(314-547)	N	N	N	1
PKK43895.1	GH11(57-220)	GH11	GH11	N	3
PKK43910.1	GT33(54-467)	GT33	GT33	N	3
PKK43996.1	GH16(109-371)	GH16	GH16	N	3
PKK44049.1	GH31(258-700)	GH31	GH31	N	3
PKK44062.1	CE4(105-236)	CE4	CBM18	N	3
PKK44084.1	CE5(29-234)	CE5	N	N	2
PKK44086.1	AA2(68-228)	N	N	N	1
PKK44110.1	CE1(43-157)	CE1	CBM1	N	3
PKK44117.1	GH3(119-340)	GH3	GH3	N	3
PKK44118.1	GH71(52-443)+CBM24(543-612)	GH71	CBM24	N	3
PKK44119.1	GH18(31-268)	GH18	GH18	N	3
PKK44158.1	CE10(74-377)	N	N	N	1
PKK44184.1	GH18(44-370)	GH18	GH18	N	3
PKK44205.1	GH5_5(24-316)	GH5	GH5_5	N	3
PKK44243.1	GH89(65-722)	N	GH89	N	2
PKK44263.1	GT4(447-616)	N	GT4	N	2
PKK44372.1	GT2_Glyco_tranf_2_3(74-309)	N	GT2	N	2
PKK44377.1	CE10(136-413)	N	N	N	1
PKK44412.1	GH72(20-331)+CBM43(381-467)	GH72	CBM43	N	3
PKK44644.1	GH105(4-288)	N	N	N	1
PKK44661.1	GH3(86-311)	N	GH3	N	2
PKK44679.1	AA7(130-330)	N	N	N	1
PKK44685.1	GT8(4-286)	GT8	GT8	N	3
PKK44701.1	AA1_3(62-378)	AA1	AA1_3	N	3
PKK44736.1	CE10(117-352)	N	N	N	1
PKK44830.1	GH37(56-631)	GH37	GH37	N	3
PKK44832.1	GT17(68-361)	GT17	GT17	N	3
PKK44914.1	GH92(256-764)	GH92	GH92	N	3
PKK44932.1	GH95(17-780)	GH95	GH95	N	3
PKK44994.1	CE10(83-412)	N	N	N	1
PKK45027.1	AA3_2(12-593)	AA3+AA8	AA3_2	N	3
PKK45093.1	GH5_5(96-393)	GH5+CBM1	CBM1	N	3
PKK45096.1	GH5_12(15-548)	GH5	GH5_12	N	3
PKK45129.1	GH76(34-394)	GH76	GH76	N	3
PKK45132.1	GH47(104-568)	GH47	GH47	N	3
PKK45191.1	CE10(78-331)	N	N	N	1
PKK45211.1	GH128(44-255)	N	N	N	1
PKK45227.1	AA7(135-355)	N	N	N	1
PKK45233.1	AA3_2(3-592)	N	AA3_2	N	2
PKK45303.1	GH16(82-318)	GH16	GH16	N	3
PKK45305.1	GT2_Glyco_tranf_2_3(232-465)	N	GT2	N	2
PKK45348.1	GT32(94-178)	GT32	GT32	N	3
PKK45355.1	CE10(22-296)	N	N	N	1
PKK45403.1	GH27(21-358)	GH27	GH27	N	3
PKK45472.1	GH128(231-443)	N	N	N	1
PKK45473.1	GH18(26-279)	GH18	GH18	N	3
PKK45569.1	GH18(167-529)	GH18	CBM18	N	3
PKK45611.1	AA9(9-231)	AA9	AA9	N	3
PKK45649.1	GH18(49-378)	N	GH18	N	2
PKK45686.1	GT2_Chitin_synth_2(290-643)	N	GT2	N	2
PKK45709.1	GH5_24(152-465)	GH5	GH5_24	N	3
PKK45774.1	GH45(27-227)	GH45	N	N	2
PKK45795.1	GT2_Chitin_synth_2(631-1154)	GT2	GT2	N	3
PKK45943.1	AA3_2(24-643)	AA3	AA3	N	3
PKK46042.1	AA7(37-461)	AA7	N	N	2
PKK46043.1	CE10(16-292)	N	N	N	1
PKK46053.1	GH47(43-513)	GH47	GH47	N	3
PKK46056.1	GT76(16-437)	GT76	GT76	N	3
PKK46067.1	GH2(36-796)	GH2	GH2	N	3
PKK46071.1	AA7(32-220)	N	N	N	1
PKK46079.1	GH18(27-275)	N	N	N	1
PKK46102.1	GH16(36-306)	N	N	N	1
PKK46116.1	AA7(122-301)	N	N	N	1
PKK46127.1	GT2_Glycos_transf_2(12-181)	GT2	GT2	N	3
PKK46143.1	AA4(91-320)	N	N	N	1
PKK46192.1	AA3_2(29-583)	AA3	AA3_2	N	3
PKK46208.1	CE10(35-304)	N	N	N	1
PKK46267.1	GH38(282-541)	GH38	GH38	N	3
PKK46306.1	GH132(136-438)	GH132	GH132	N	3
PKK46318.1	GH18(33-269)	GH18	GH18	N	3
PKK46387.1	CE1(52-217)	N	N	N	1
PKK46395.1	GH16(73-241)	GH16	GH16	N	3
PKK46396.1	AA7(53-492)	N	N	N	1
PKK46403.1	GT90(248-529)	GT90	GT90	N	3
PKK46507.1	GH92(257-757)	GH92	GH92	N	3
PKK46558.1	GH27(16-355)	GH27	GH27	N	3
PKK46589.1	GH35(54-385)	GH35	GH35	N	3
PKK46593.1	AA2(85-336)	N	N	N	1
PKK46651.1	GH13_40(30-389)	GH13	GH13_40	N	3
PKK46661.1	GH43_11(4-295)	GH43	GH43_11	N	3
PKK46662.1	CE10(91-235)	N	N	N	1
PKK46684.1	GH18(21-359)	GH18	GH18	N	3
PKK46697.1	AA7(115-304)	N	N	N	1
PKK46707.1	GH55(193-944)	GH28+GH55	CBM50	N	3
PKK46712.1	GH18(84-433)	GH18	CBM18	N	3
PKK46727.1	GH47(98-521)	GH47	GH47	N	3
PKK46738.1	GH2(2-675)	GH2	GH2	N	3
PKK46814.1	GH13_25(1090-1541)	GH133	GH13_25	N	3
PKK46833.1	PL8_4(386-628)	N	PL8_4	N	2
PKK46837.1	GT4(248-405)	N	GT4	N	2
PKK46841.1	GH75(10-252)	GH75	GH75	N	3
PKK46860.1	AA7(132-305)	N	N	N	1
PKK46869.1	GH18(153-497)	GH18+CBM18	CBM18	N	3
PKK46886.1	GT2_Chitin_synth_2(1205-1712)	GT2	GT2	N	3
PKK46895.1	AA7(124-582)	N	N	N	1
PKK46901.1	GH16(41-281)	GH16	GH16	N	3
PKK46923.1	GT39(64-302)	GT39	GT39	N	3
PKK46945.1	GH18(78-428)	GH18+CBM18+CBM50	CBM18	N	3
PKK47088.1	GH16(58-265)	N	GH16	N	2
PKK47090.1	GH55(29-724)	N	GH55	N	2
PKK47095.1	PL7_4(29-248)	N	N	N	1
PKK47107.1	GH16(103-318)	N	N	N	1
PKK47122.1	GT90(364-649)	GT90	GT90	N	3
PKK47157.1	GH76(31-397)	GH76	GH76	N	3
PKK47166.1	CE10(92-347)	N	N	N	1
PKK47170.1	GH24(108-250)	GH24	N	N	2
PKK47182.1	CE10(101-273)	N	N	N	1
PKK47203.1	GH128(42-280)	GH128	GH128	N	3
PKK47212.1	GH78(341-881)	N	GH78	N	2
PKK47214.1	GH3(90-311)	GH3	GH3	N	3
PKK47215.1	AA9(9-233)	AA9	AA9	N	3
PKK47221.1	GH16(29-279)	N	N	N	1
PKK47227.1	GH3(38-250)	GH3	GH3	N	3
PKK47373.1	GH18(38-292)	GH18	GH18	N	3
PKK47487.1	CE10(174-590)	N	N	N	1
PKK47498.1	CE16(25-324)	CE16	N	N	2
PKK47506.1	GH76(25-396)	GH76	GH76	N	3
PKK47511.1	AA11(37-211)	AA11	N	N	2
PKK47517.1	GH26(129-261)	N	N	N	1
PKK47518.1	GH26(118-247)	N	N	N	1
PKK47519.1	GH2(5-663)	GH2	GH2	N	3
PKK47520.1	GH18(507-828)	GH18+CBM18+CBM50	CBM18	N	3
PKK47521.1	CBM66(302-456)+CBM66(473-626)	N	N	N	1
PKK47547.1	GH76(26-407)	GH76	GH76	N	3
PKK47581.1	CE10(408-632)	N	N	N	1
PKK47610.1	GH3(34-245)	GH3	GH3	N	3
PKK47707.1	GH93(45-348)	GH93	GH93	N	3
PKK47762.1	GT69(104-345)	GT69	GT69	N	3
PKK47764.1	CE10(7-266)	N	N	N	1
PKK47788.1	GH1(2-457)	GH1	GH1	N	3
PKK47800.1	GH18(33-303)	GH18	GH18	N	3
PKK47824.1	GT20(152-627)	N	GT20	N	2
PKK47825.1	GH17(425-691)	GH17	GH17	N	3
PKK47839.1	AA7(542-739)	N	N	N	1
PKK47851.1	GH142(30-506)+CBM13(678-814)	N	CBM13	N	2
PKK47875.1	GH3(87-301)	GH3	GH3	N	3
PKK47921.1	GH18(548-881)+CBM24(903-978)	GH18+CBM18+CBM50	CBM18	N	3
PKK47934.1	CE3(2-232)	N	N	N	1
PKK47938.1	GT2_Chitin_synth_1(107-266)	N	GT2	N	2
PKK47973.1	CE10(66-350)	N	N	N	1
PKK48023.1	GH72(15-330)	GH72	GH72	N	3
PKK48070.1	GH5_9(167-490)	GH5	GH5_9	N	3
PKK48084.1	GT62(75-338)	GT62	GT62	N	3
PKK48169.1	AA5(607-1111)	AA5	AA5_1	N	3
PKK48229.1	CE10(96-247)	N	N	N	1
PKK48388.1	GH5_31(42-314)	N	N	N	1
PKK48390.1	GT1(935-1353)	GT1	GT1	N	3
PKK48391.1	GT64(105-349)	N	GT64	N	2
PKK48397.1	GH30_5(25-470)	GH30	GH30_5	N	3
PKK48448.1	GT50(136-402)	GT50	GT50	N	3
PKK48462.1	GH18(138-485)	GH18	GH18	N	3
PKK48496.1	GH2(54-510)	N	GH2	N	2
PKK48498.1	GT2_Glycos_transf_2(116-256)	GT2	GT2	N	3
PKK48542.1	GH81(67-713)	GH81	GH81	N	3
PKK48587.1	GT15(33-335)	GT15	GT15	N	3
PKK48624.1	PL7_4(31-249)	N	N	N	1
PKK48625.1	GH75(8-251)	GH75	N	N	2
PKK48648.1	CE10(121-360)	N	N	N	1
PKK48661.1	GH10(51-344)	GH10	GH10	N	3
PKK48667.1	GH30_7(21-457)	GH30	GH30_7	N	3
PKK48668.1	GH67(7-682)	GH67	GH67	N	3
PKK48702.1	GT4(325-466)	GT4	GT4	N	3
PKK48747.1	GH125(86-520)	GH125	GH125	N	3
PKK48778.1	CE10(36-191)	N	N	N	1
PKK48800.1	GH18(19-342)	GH18	GH18	N	3
PKK48829.1	CE4(45-149)	N	N	N	1
PKK48835.1	GH5_15(98-400)	GH5	GH5_15	N	3
PKK48894.1	GH18(36-329)	CBM1	CBM1	N	3
PKK48912.1	GT34(66-291)	GT34	GT34	N	3
PKK48927.1	CE4(41-172)	CE4	N	N	2
PKK48962.1	GH5_7(80-352)	GH5	CBM1	N	3
PKK48963.1	CE8(33-305)	CE8	CE8	N	3
PKK48998.1	PL7_4(33-242)	N	N	N	1
PKK48999.1	AA3_2(187-523)	N	AA3_2	N	2
PKK49016.1	GT15(75-352)	GT15	GT15	N	3
PKK49057.1	AA14(18-285)	N	N	N	1
PKK49134.1	GH54(22-336)+CBM42(354-493)	GH54+CBM42	CBM42	N	3
PKK49140.1	GH11(60-226)	GH11	N	N	2
PKK49152.1	GH71(22-402)	GH71	N	N	2
PKK49172.1	AA2(69-248)	N	N	N	1
PKK49174.1	CE10(117-271)	N	N	N	1
PKK49178.1	AA3_2(9-608)	AA3+AA8	AA3_2	N	3
PKK49261.1	AA3_2(12-577)	AA3+AA8	AA3_2	N	3
PKK49302.1	GH12(177-321)	N	GH12	N	2
PKK49306.1	GH128(45-278)	GH128	N	N	2
PKK49356.1	GT15(46-334)	N	N	N	1
PKK49404.1	GH55(104-862)	GH55	GH55	N	3
PKK49433.1	GT8(105-275)	GT8	N	N	2
PKK49439.1	GT32(108-189)	GT32	GT32	N	3
PKK49459.1	GT66(21-662)	GT66	GT66	N	3
PKK49483.1	AA2(74-249)	N	N	N	1
PKK49485.1	CE10(46-323)	N	N	N	1
PKK49503.1	GT90(554-821)	GT90	GT90	N	3
PKK49553.1	GH3(96-344)	GH3	GH3	N	3
PKK49554.1	GH3(71-278)	GH3	GH3	N	3
PKK49583.1	GT4(232-404)	GT4	GT4	N	3
PKK49627.1	AA7(74-480)	N	N	N	1
PKK49658.1	AA3_2(30-600)	AA3+AA8	AA3_2	N	3
PKK49662.1	GH93(43-297)	N	N	N	1
PKK49681.1	AA3_3(14-650)	AA3	AA3_3	N	3
PKK49707.1	GH7(19-442)	GH7	CBM1	N	3
PKK49721.1	GT22(27-507)	GT22	GT22	N	3
PKK49729.1	GH3(87-308)	GH3	GH3	N	3
PKK49763.1	GH74(88-184)	GH74	CBM1	N	3
PKK49773.1	AA7(91-292)	N	N	N	1
PKK49817.1	GH15(284-661)	GH15	GH15	N	3
PKK49841.1	CE1(24-281)	N	N	N	1
PKK49861.1	GT3(18-658)	GT3	GT3	N	3
PKK49872.1	AA1_2(182-545)	AA1	AA1	N	3
PKK49900.1	AA6(4-198)	AA6	N	N	2
PKK50028.1	GH36(37-728)	GH36	GH36	N	3
PKK50088.1	GT25(90-300)	GT25	N	N	2
PKK50099.1	GT48(849-1630)	GT48	GT48	N	3
PKK50100.1	GT24(1168-1415)	GT24	GT24	N	3
PKK50144.1	GH65(406-769)	GH65	GH65	N	3
PKK50216.1	CE10(141-316)	N	N	N	1
PKK50249.1	GT69(63-318)	GT69	GT69	N	3
PKK50250.1	GT39(62-306)	GT39	GT39	N	3
PKK50252.1	AA4(2-225)	N	N	N	1
PKK50257.1	GH47(164-657)	GH47	GH47	N	3
PKK50263.1	GH30_7(19-455)	GH30	GH30_7	N	3
PKK50264.1	CE15(2-315)	CE15	CBM1	N	3
PKK50267.1	PL20(23-258)	PL20	N	N	2
PKK50274.1	GH2(25-806)	GH2	GH2	N	3
PKK50319.1	GH55(29-778)	GH28+GH55	GH55	N	3
PKK50336.1	GH18(6-355)	GH18	GH18	N	3
PKK50394.1	GT1(4-405)	N	GT1	N	2
PKK50404.1	GH95(3-771)	N	GH95	N	2
PKK50483.1	GH16(91-265)	GH16+CBM18	CBM18	N	3
PKK50507.1	AA3(49-616)	N	N	N	1
PKK50530.1	GT69(200-454)	N	GT69	N	2
PKK50543.1	GH13_40(33-393)	GH13	GH13_40	N	3
PKK50578.1	AA7(26-237)	N	N	N	1
PKK50645.1	GH20(181-527)	GH20	GH20	N	3
PKK50674.1	AA3_2(13-531)	AA3	AA3_2	N	3
PKK50687.1	AA11(21-214)	AA11	N	N	2
PKK50703.1	AA3_2(8-599)	AA3	AA3_2	N	3
PKK50714.1	GH47(119-536)	GH47	GH47	N	3
PKK50766.1	AA7(77-496)	N	N	N	1
PKK50786.1	CE10(82-336)	N	N	N	1
PKK50788.1	GH25(26-206)	GH25	N	N	2
PKK50826.1	AA7(129-397)	N	N	N	1
PKK50834.1	GH38(246-383)	GH38	GH38	N	3
PKK50846.1	CE1(50-247)	N	CE1	N	2
PKK50879.1	GH55(34-774)	GH28+GH55	GH55	N	3
PKK50915.1	GT22(63-493)	GT22	GT22	N	3
PKK50925.1	GH3(172-420)	GH3	GH3	N	3
PKK50928.1	GH79(41-459)	N	N	N	1
PKK50930.1	GH78(82-650)	GH78	GH78	N	3
PKK50945.1	GT2_Chitin_synth_2(256-544)	N	GT2	N	2
PKK50953.1	GT2_Chitin_synth_2(1038-1543)	GT2	GT2	N	3
PKK50962.1	AA7(32-228)	N	N	N	1
PKK51092.1	PL20(24-256)	PL20	PL20	N	3
PKK51116.1	GT35(163-878)	GT35	GT35	N	3
PKK51144.1	CE10(8-262)	N	N	N	1
PKK51147.1	GH88(28-361)	GH88	N	N	2
PKK51148.1	GT8(39-277)	GT8	GT8	N	3
PKK51158.1	GH18(28-279)	GH18	CBM1	N	3
PKK51168.1	GT58(26-389)	GT58	GT58	N	3
PKK51174.1	GT15(89-359)	GT15	GT15	N	3
PKK51217.1	GH95(27-769)	GH95	GH95	N	3
PKK51223.1	GH5_22(50-348)	GH5	GH5_22	N	3
PKK51250.1	CE5(28-222)	N	N	N	1
PKK51252.1	GH12(89-233)	GH12	N	N	2
PKK51292.1	GH92(265-784)	GH92	GH92	N	3
PKK51358.1	CE10(38-332)	N	N	N	1
PKK51365.1	GH88(65-429)	GH88	GH88	N	3
PKK51366.1	GH154(21-364)	N	GH154	N	2
PKK51373.1	GH106(40-1019)	N	GH106	N	2
PKK51374.1	GH28(48-411)	N	N	N	1
PKK51441.1	GH28(79-422)	GH28	GH28	N	3
PKK51446.1	GH2(42-784)	GH2	GH2	N	3
PKK51463.1	AA7(59-271)	N	N	N	1
PKK51482.1	GH18(464-821)	GH18+CBM18+CBM50	CBM18	N	3
PKK51548.1	AA7(41-509)	N	N	N	1
PKK51558.1	GH64(68-443)	GH64	GH64	N	3
PKK51584.1	GH64(64-438)	GH64	GH64	N	3
PKK51629.1	GH71(42-422)	GH71	CBM24	N	3
PKK51715.1	GH76(29-403)	GH76	GH76	N	3
PKK51764.1	GT32(123-198)	GT32	GT32	N	3
PKK51779.1	GH3(42-253)	GH3	GH3	N	3
PKK51799.1	GT20(20-551)	GT20	GT20	N	3
PKK51802.1	CE10(93-235)	N	N	N	1
PKK51809.1	CE10(21-323)	N	N	N	1
PKK51840.1	GT20(15-478)	GT20	GT20	N	3
PKK51873.1	AA2(61-245)	N	AA0	N	2
PKK51921.1	CE10(81-348)	N	N	N	1
PKK51933.1	CE10(138-385)	N	N	N	1
PKK52009.1	AA3_1(212-731)	N	AA3_1	N	2
PKK52047.1	GH18(536-865)	GH18+CBM18+CBM50	CBM18	N	3
PKK52100.1	GH28(112-438)	GH28	GH28	N	3
PKK52124.1	GH15(63-462)+CBM20(529-616)	GH15	CBM20	N	3
PKK52146.1	GH76(66-476)	GH76	GH0	N	3
PKK52153.1	GH2(4-744)	GH2	GH2	N	3
PKK52197.1	AA4(129-362)	N	N	N	1
PKK52234.1	AA7(39-261)	AA7	AA7	N	3
PKK52242.1	GT32(109-188)	GT32	GT32	N	3
PKK52282.1	CE10(97-348)	N	N	N	1
PKK52293.1	GH127(17-564)	GH127	GH127	N	3
PKK52297.1	CE10(95-238)	N	N	N	1
PKK52317.1	GH72(32-331)	GH72	GH72	N	3
PKK52351.1	GH3(168-381)	GH3	GH3	N	3
PKK52371.1	GH92(262-771)	GH92	GH92	N	3
PKK52389.1	GT1(322-509)	N	GT1	N	2
PKK52414.1	AA1_2(42-377)	AA1	AA1_2	N	3
PKK52435.1	AA3_2(23-589)	AA3	AA3_2	N	3
PKK52439.1	GH71(25-411)+CBM24(400-477)+CBM24(505-569)	GH71	CBM24	N	3
PKK52468.1	GT57(16-493)	GT57	GT57	N	3
PKK52485.1	GH79(36-517)	GH79	GH79	N	3
PKK52487.1	AA11(18-217)	AA11	N	N	2
PKK52635.1	AA7(54-315)	N	N	N	1
PKK52653.1	GH7(26-395)	GH7	CBM1	N	3
PKK52661.1	GT71(151-407)	GT71	GT71	N	3
PKK52685.1	GT21(51-360)	GT21	GT21	N	3
PKK52712.1	GT69(183-423)	GT69	GT69	N	3
PKK52738.1	GH92(344-850)	GH92	GH92	N	3
PKK52771.1	AA7(29-427)	N	N	N	1
PKK52808.1	AA7(299-541)	N	N	N	1
PKK52849.1	CE10(35-328)	N	N	N	1
PKK52861.1	GH79(23-451)	GH79	GH79	N	3
PKK52875.1	GT4(214-354)	GT4	GT4	N	3
PKK52908.1	GH76(24-392)	N	GH76	N	2
PKK52912.1	GH43_34(35-315)+CBM66(331-492)	GH43	CBM66	N	3
PKK52934.1	GH67(22-700)	GH67	GH67	N	3
PKK52963.1	GH4(4-181)	GH4	GH4	N	3
PKK52976.1	GH1(165-617)	N	GH1	N	2
PKK52981.1	GH125(396-612)	N	N	N	1
PKK53020.1	GH128(41-262)	GH128	GH128	N	3
PKK53022.1	GH5_15(82-387)	GH5	GH5_15	N	3
PKK53029.1	AA3(34-584)	AA3+AA8	AA3	N	3
PKK53041.1	GH2(43-875)	GH2	GH2	N	3
PKK53046.1	GH55(29-757)	GH55	GH55	N	3
PKK53064.1	GH18(504-862)	GH18+CBM18+CBM50	CBM18	N	3
PKK53142.1	CE16(29-330)	CE16	CE16	N	3
PKK53200.1	AA7(165-479)	N	N	N	1
PKK53205.1	AA7(76-492)	N	N	N	1
PKK53292.1	GT20(67-386)	N	N	N	1
PKK53333.1	GT1(245-569)	GT1	GT1	N	3
PKK53353.1	GT90(687-959)	GT90	GT90	N	3
PKK53385.1	GH71(29-401)	GH71	GH71	N	3
PKK53455.1	GH30_7(27-463)	GH30	GH30_7	N	3
PKK53458.1	AA3_2(9-603)	AA3	AA3_2	N	3
PKK53463.1	CE3(2-192)	N	N	N	1
PKK53469.1	AA7(100-554)	N	N	N	1
PKK53480.1	GH10(28-321)	GH10	GH10	N	3
PKK53491.1	AA7(56-261)	N	N	N	1
PKK53511.1	CE1(25-283)	N	N	N	1
PKK53514.1	CE10(102-262)	N	N	N	1
PKK53563.1	AA7(37-467)	N	N	N	1
PKK53616.1	GH28(179-431)	GH28	GH28	N	3
PKK53617.1	GH95(7-723)	GH95	GH95	N	3
PKK53618.1	GH2(39-873)	GH2	GH2	N	3
PKK53639.1	GH27(108-337)	N	GH27	N	2
PKK53696.1	GH55(31-758)	GH55	GH55	N	3
PKK53707.1	GH31(232-715)	GH31	GH31	N	3
PKK53715.1	GH2(99-723)	GH2	GH2	N	3
PKK53807.1	GT8(9-224)	GT8	GT8	N	3
PKK53838.1	GH92(265-783)	GH92	GH92	N	3
PKK53846.1	GH95(18-775)	GH95	GH95	N	3
PKK53908.1	CE5(47-226)	CE5	N	N	2
PKK53909.1	GH71(45-435)+CBM24(552-631)	GH71+CBM24	CBM24	N	3
PKK53914.1	CE10(407-638)	N	N	N	1
PKK53946.1	GH18(29-270)	GH18	CBM1	N	3
PKK53964.1	GT1(206-520)	GT1	GT1	N	3
PKK53980.1	AA1_2(37-376)	AA1	AA1_2	N	3
PKK53987.1	GT22(7-393)	GT22	GT22	N	3
PKK54000.1	GH5_5(102-399)	GH5	CBM1	N	3
PKK54011.1	GH13_40(33-384)	GH13	GH13_40	N	3
PKK54035.1	CE10(83-233)	N	N	N	1
PKK54042.1	GH3(38-295)	GH3	GH3	N	3
PKK54079.1	CE10(131-292)	N	N	N	1
PKK54110.1	GH18(518-862)	GH18+CBM18+CBM50	CBM18	N	3
PKK54131.1	GT90(248-518)	GT90	GT90	N	3
PKK54133.1	GH2(6-801)	GH2	GH2	N	3
PKK54158.1	GH55(69-837)	GH28+GH55	GH55	N	3
PKK54168.1	AA3(19-495)	N	AA3_2	N	2
PKK54185.1	AA14(24-286)	N	N	N	1
PKK54270.1	CE10(19-307)	N	N	N	1
PKK54290.1	GH75(13-231)	GH75	GH75	N	3
PKK54297.1	GT1(264-465)	N	GT1	N	2
PKK54316.1	GH20(162-496)	GH20	GH20	N	3
PKK54387.1	AA7(3-261)	N	N	N	1
PKK54392.1	GH89(141-701)	N	GH89	N	2
PKK54405.1	GH72(20-330)+CBM43(381-468)	GH72	CBM43	N	3
PKK54431.1	GH11(42-219)	GH11	GH11	N	3
