Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
maker-RZGP01000002.1-augustus-gene-61.8-mRNA-1	GH125(73-501)	GH125	GH125	N	3
maker-RZGP01000002.1-augustus-gene-70.4-mRNA-1	AA7(30-455)	AA7	N	N	2
maker-RZGP01000002.1-augustus-gene-72.183-mRNA-1	GH25(26-210)	GH25	N	N	2
maker-RZGP01000002.1-augustus-gene-73.0-mRNA-1	GH18(36-270)	GH18	GH18	N	3
maker-RZGP01000002.1-augustus-gene-73.2-mRNA-1	GH12(87-231)	GH12	N	N	2
maker-RZGP01000002.1-exonerate_protein2genome-gene-8.57-mRNA-1	GT1(26-219)	N	N	N	1
maker-RZGP01000002.1-snap-gene-1.54-mRNA-1	GH92(3-421)	GH92	GH92	N	3
maker-RZGP01000002.1-snap-gene-2.84-mRNA-1	AA3_2(64-642)	AA3	AA3_2	N	3
maker-RZGP01000002.1-snap-gene-2.85-mRNA-1	GH3(115-191)	GH3	GH3	N	3
maker-RZGP01000002.1-snap-gene-20.153-mRNA-1	GT50(133-401)	GT50	GT50	N	3
maker-RZGP01000002.1-snap-gene-21.36-mRNA-1	GH76(61-505)	GH76	GH76	N	3
maker-RZGP01000002.1-snap-gene-22.109-mRNA-1	GH2(4-743)	GH2	GH2	N	3
maker-RZGP01000002.1-snap-gene-24.0-mRNA-1	GH55(187-941)	GH28+GH55	GH55	N	3
maker-RZGP01000002.1-snap-gene-24.8-mRNA-1	GH18(1-161)	N	CBM18+GH18	N	2
maker-RZGP01000002.1-snap-gene-25.12-mRNA-1	GH47(35-577)	GH47	GH47	N	3
maker-RZGP01000002.1-snap-gene-26.6-mRNA-1	AA7(176-370)	N	N	N	1
maker-RZGP01000002.1-snap-gene-3.178-mRNA-1	CE1(49-221)	N	N	N	1
maker-RZGP01000002.1-snap-gene-32.40-mRNA-1	GH18(19-357)	GH18	GH18	N	3
maker-RZGP01000002.1-snap-gene-33.60-mRNA-1	GT1(1-282)	GT1	GT1	N	3
maker-RZGP01000002.1-snap-gene-36.9-mRNA-1	GH18(44-366)	GH18	GH18	N	3
maker-RZGP01000002.1-snap-gene-38.214-mRNA-1	GT1(955-1369)	GT1	GT1	N	3
maker-RZGP01000002.1-snap-gene-39.27-mRNA-1	GT24(1169-1416)	GT24	GT24	N	3
maker-RZGP01000002.1-snap-gene-39.31-mRNA-1	GT20(18-554)	GT20	GT20	N	3
maker-RZGP01000002.1-snap-gene-39.39-mRNA-1	GT48(871-1650)	GT48	GT48	N	3
maker-RZGP01000002.1-snap-gene-43.53-mRNA-1	AA3_2(14-602)	AA3+AA8	AA3_2	N	3
maker-RZGP01000002.1-snap-gene-48.13-mRNA-1	GH18(532-903)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-RZGP01000002.1-snap-gene-49.160-mRNA-1	GT20(10-285)	GT20	GT20	N	3
maker-RZGP01000002.1-snap-gene-5.70-mRNA-1	AA7(133-563)	N	N	N	1
maker-RZGP01000002.1-snap-gene-51.70-mRNA-1	CE10(38-273)	N	N	N	1
maker-RZGP01000002.1-snap-gene-54.128-mRNA-1	CE10(1616-1937)	N	N	N	1
maker-RZGP01000002.1-snap-gene-60.141-mRNA-1	GH5_9(334-658)	GH5	GH5_9	N	3
maker-RZGP01000002.1-snap-gene-60.149-mRNA-1	GH3(86-312)	N	GH3	N	2
maker-RZGP01000002.1-snap-gene-63.38-mRNA-1	GH18(122-473)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-RZGP01000002.1-snap-gene-66.103-mRNA-1	GH81(119-790)	GH81	GH81	N	3
maker-RZGP01000002.1-snap-gene-66.105-mRNA-1	GH18(452-808)	GH18	CBM18+GH18	N	3
maker-RZGP01000002.1-snap-gene-66.110-mRNA-1	GH115(20-624)	GH115	GH115	N	3
maker-RZGP01000002.1-snap-gene-66.98-mRNA-1	CE10(136-435)	N	N	N	1
maker-RZGP01000002.1-snap-gene-72.28-mRNA-1	GH76(35-416)	GH76	GH76	N	3
maker-RZGP01000002.1-snap-gene-73.63-mRNA-1	GH76(25-401)	GH76	GH76	N	3
maker-RZGP01000002.1-snap-gene-9.46-mRNA-1	AA3(19-625)	AA3	AA3_2	N	3
maker-RZGP01000003.1-snap-gene-1.3-mRNA-1	GH18(30-360)	GH18	GH18	N	3
maker-RZGP01000003.1-snap-gene-10.127-mRNA-1	CE10(108-257)	N	N	N	1
maker-RZGP01000003.1-snap-gene-10.134-mRNA-1	CE5(77-246)	CE5	N	N	2
maker-RZGP01000003.1-snap-gene-12.46-mRNA-1	GH55(19-705)	N	GH55	N	2
maker-RZGP01000003.1-snap-gene-12.54-mRNA-1	GH18(498-849)	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	3
maker-RZGP01000003.1-snap-gene-14.124-mRNA-1	CE10(67-273)	N	N	N	1
maker-RZGP01000003.1-snap-gene-14.126-mRNA-1	GH13_1(58-345)	GH13	CBM20+GH13_1	N	3
maker-RZGP01000003.1-snap-gene-14.127-mRNA-1	GT21(51-366)	GT21	GT21	N	3
maker-RZGP01000003.1-snap-gene-16.127-mRNA-1	GH63(587-798)	GH63	GH63	N	3
maker-RZGP01000003.1-snap-gene-19.144-mRNA-1	GH16(150-393)	GH16	GH16	N	3
maker-RZGP01000003.1-snap-gene-19.150-mRNA-1	AA3_3(8-610)	AA3	AA3_3	N	3
maker-RZGP01000003.1-snap-gene-2.60-mRNA-1	GT32(73-152)	N	N	N	1
maker-RZGP01000003.1-snap-gene-20.51-mRNA-1	GH12(88-234)	GH12	N	N	2
maker-RZGP01000003.1-snap-gene-20.57-mRNA-1	GH16(57-291)	GH16	N	N	2
maker-RZGP01000003.1-snap-gene-21.52-mRNA-1	GH18(183-533)	GH18+CBM2+CBM18	CBM18+GH18	N	3
maker-RZGP01000003.1-snap-gene-21.53-mRNA-1	GH79(36-515)	GH79	GH79	N	3
maker-RZGP01000003.1-snap-gene-22.180-mRNA-1	GH76(43-423)	GH76	GH76	N	3
maker-RZGP01000003.1-snap-gene-24.14-mRNA-1	GT3(31-667)	GT3	GT3	N	3
maker-RZGP01000003.1-snap-gene-28.114-mRNA-1	AA2(61-242)	N	N	N	1
maker-RZGP01000003.1-snap-gene-3.101-mRNA-1	CE10(98-255)	N	N	N	1
maker-RZGP01000003.1-snap-gene-3.103-mRNA-1	GT4(453-622)	N	GT4	N	2
maker-RZGP01000003.1-snap-gene-3.112-mRNA-1	AA7(187-375)	N	N	N	1
maker-RZGP01000003.1-snap-gene-30.11-mRNA-1	GT15(75-352)	GT15	GT15	N	3
maker-RZGP01000003.1-snap-gene-34.38-mRNA-1	GT8(9-223)	GT8	GT8	N	3
maker-RZGP01000003.1-snap-gene-37.9-mRNA-1	AA1_3(40-205)	AA1	N	N	2
maker-RZGP01000003.1-snap-gene-4.0-mRNA-1	GH12(176-322)	N	N	N	1
maker-RZGP01000003.1-snap-gene-4.4-mRNA-1	GT2(236-413)	N	GT2	N	2
maker-RZGP01000003.1-snap-gene-40.101-mRNA-1	AA7(37-216)	N	N	N	1
maker-RZGP01000003.1-snap-gene-44.150-mRNA-1	GH36(36-727)	GH36	GH36	N	3
maker-RZGP01000003.1-snap-gene-44.155-mRNA-1	GH5_15(85-390)	GH5	GH5_15	N	3
maker-RZGP01000003.1-snap-gene-46.135-mRNA-1	GH89(87-684)	GH89	GH89	N	3
maker-RZGP01000003.1-snap-gene-46.138-mRNA-1	GH30_3(55-474)	GH30	GH30_3	N	3
maker-RZGP01000003.1-snap-gene-47.83-mRNA-1	AA7(51-491)	N	N	N	1
maker-RZGP01000003.1-snap-gene-5.11-mRNA-1	GH95(21-781)	GH95	GH95	N	3
maker-RZGP01000003.1-snap-gene-7.14-mRNA-1	AA7(47-479)	N	N	N	1
maker-RZGP01000003.1-snap-gene-7.17-mRNA-1	AA7(125-328)	N	N	N	1
maker-RZGP01000003.1-snap-gene-8.33-mRNA-1	GH3(109-320)	GH3	GH3	N	3
maker-RZGP01000004.1-snap-gene-1.232-mRNA-1	GH72(16-332)	GH72	GH72	N	3
maker-RZGP01000004.1-snap-gene-12.41-mRNA-1	AA7(57-470)	AA7	N	N	2
maker-RZGP01000004.1-snap-gene-4.47-mRNA-1	AA1_2(41-378)	AA1	AA1_2	N	3
maker-RZGP01000004.1-snap-gene-6.40-mRNA-1	AA7(63-233)	N	N	N	1
maker-RZGP01000004.1-snap-gene-6.43-mRNA-1	GH75(7-227)	GH75	N	N	2
maker-RZGP01000004.1-snap-gene-8.64-mRNA-1	CE5(30-217)	CE5	N	N	2
maker-RZGP01000004.1-snap-gene-9.146-mRNA-1	GT34(66-292)	GT34	GT34	N	3
maker-RZGP01000005.1-augustus-gene-15.49-mRNA-1	GH75(24-266)	GH75	N	N	2
maker-RZGP01000005.1-augustus-gene-16.112-mRNA-1	GH16(33-282)	GH16	N	N	2
maker-RZGP01000005.1-augustus-gene-21.1-mRNA-1	GH18(31-279)	GH18	GH18	N	3
maker-RZGP01000005.1-augustus-gene-35.152-mRNA-1	GH18(35-264)	GH18	GH18	N	3
maker-RZGP01000005.1-exonerate_protein2genome-gene-15.94-mRNA-1	GH43_14(26-306)	GH43	GH43_14	N	3
maker-RZGP01000005.1-snap-gene-11.37-mRNA-1	CE5(28-220)	N	N	N	1
maker-RZGP01000005.1-snap-gene-16.31-mRNA-1	PL8(395-637)	N	N	N	1
maker-RZGP01000005.1-snap-gene-17.118-mRNA-1	CE10(16-318)	N	N	N	1
maker-RZGP01000005.1-snap-gene-23.109-mRNA-1	GH15(73-484)+CBM20(550-641)	GH15+CBM20	CBM20+GH15	N	3
maker-RZGP01000005.1-snap-gene-23.113-mRNA-1	CE10(132-363)	N	N	N	1
maker-RZGP01000005.1-snap-gene-24.10-mRNA-1	AA7(50-487)	AA7	AA7	N	3
maker-RZGP01000005.1-snap-gene-24.13-mRNA-1	GH75(10-251)	N	N	N	1
maker-RZGP01000005.1-snap-gene-27.170-mRNA-1	CE10(132-418)	N	N	N	1
maker-RZGP01000005.1-snap-gene-30.38-mRNA-1	GH37(52-626)	GH37	GH37	N	3
maker-RZGP01000005.1-snap-gene-32.146-mRNA-1	GT20(130-640)	N	GT20	N	2
maker-RZGP01000005.1-snap-gene-34.0-mRNA-1	GT57(67-298)+GT57(337-569)	GT57	GT57	N	3
maker-RZGP01000005.1-snap-gene-37.177-mRNA-1	AA3_3(13-596)	AA3	AA3_3	N	3
maker-RZGP01000005.1-snap-gene-37.183-mRNA-1	GH16(62-284)	N	N	N	1
maker-RZGP01000006.1-augustus-gene-10.65-mRNA-1	GH16(37-306)	N	N	N	1
maker-RZGP01000006.1-augustus-gene-15.60-mRNA-1	GH114(91-206)	GH114	N	N	2
maker-RZGP01000006.1-augustus-gene-18.83-mRNA-1	GH37(143-705)	GH37	GH37	N	3
maker-RZGP01000006.1-augustus-gene-22.0-mRNA-1	GT22(17-395)	GT22	GT22	N	3
maker-RZGP01000006.1-augustus-gene-22.1-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-RZGP01000006.1-augustus-gene-29.152-mRNA-1	AA12(26-423)	AA12	AA12	N	3
maker-RZGP01000006.1-augustus-gene-29.161-mRNA-1	GH47(44-512)	GH47	GH47	N	3
maker-RZGP01000006.1-augustus-gene-30.144-mRNA-1	GH92(253-761)	GH92	GH92	N	3
maker-RZGP01000006.1-augustus-gene-30.147-mRNA-1	GH16(79-222)	GH16	N	N	2
maker-RZGP01000006.1-augustus-gene-38.223-mRNA-1	GT58(299-661)	GT58	GT58	N	3
maker-RZGP01000006.1-augustus-gene-38.232-mRNA-1	GT15(108-378)	GT15	GT15	N	3
maker-RZGP01000006.1-augustus-gene-4.93-mRNA-1	GH79(25-466)	GH79	N	N	2
maker-RZGP01000006.1-augustus-gene-42.100-mRNA-1	GH18(21-359)	GH18	GH18	N	3
maker-RZGP01000006.1-snap-gene-1.4-mRNA-1	GH18(29-274)	GH18	CBM1+GH18	N	3
maker-RZGP01000006.1-snap-gene-1.5-mRNA-1	GH95(10-310)	GH95	N	N	2
maker-RZGP01000006.1-snap-gene-20.89-mRNA-1	GH3(109-336)	GH3	GH3	N	3
maker-RZGP01000006.1-snap-gene-23.64-mRNA-1	GT2(856-948)	GT2	GT2	N	3
maker-RZGP01000006.1-snap-gene-28.182-mRNA-1	GT76(31-446)	GT76	GT76	N	3
maker-RZGP01000006.1-snap-gene-29.165-mRNA-1	GH47(122-584)	GH47	GH47	N	3
maker-RZGP01000006.1-snap-gene-35.13-mRNA-1	GT22(48-476)	GT22	GT22	N	3
maker-RZGP01000006.1-snap-gene-36.1-mRNA-1	CE10(499-738)	N	N	N	1
maker-RZGP01000006.1-snap-gene-38.216-mRNA-1	GT59(99-649)	GT59	GT59	N	3
maker-RZGP01000006.1-snap-gene-43.63-mRNA-1	GH92(302-803)	GH92	GH92	N	3
maker-RZGP01000006.1-snap-gene-44.51-mRNA-1	AA7(42-249)	N	N	N	1
maker-RZGP01000006.1-snap-gene-45.10-mRNA-1	GH65(376-750)	GH65	CBM32+GH65	N	3
maker-RZGP01000006.1-snap-gene-46.134-mRNA-1	AA7(133-340)	N	N	N	1
maker-RZGP01000006.1-snap-gene-47.51-mRNA-1	GH16(43-240)	GH16	GH16	N	3
maker-RZGP01000007.1-augustus-gene-12.180-mRNA-1	GT4(214-344)	GT4	GT4	N	3
maker-RZGP01000007.1-augustus-gene-26.197-mRNA-1	CE16(25-324)	CE16	N	N	2
maker-RZGP01000007.1-augustus-gene-29.135-mRNA-1	AA12(23-421)	AA12	AA12	N	3
maker-RZGP01000007.1-augustus-gene-30.206-mRNA-1	GH132(44-309)	GH132	N	N	2
maker-RZGP01000007.1-augustus-gene-33.6-mRNA-1	GH16(50-300)	N	GH16	N	2
maker-RZGP01000007.1-augustus-gene-36.39-mRNA-1	AA9(5-225)	AA9	N	N	2
maker-RZGP01000007.1-augustus-gene-49.15-mRNA-1	GH20(163-496)	GH20	GH20	N	3
maker-RZGP01000007.1-augustus-gene-51.26-mRNA-1	GH18(29-276)	GH18	CBM1+GH18	N	3
maker-RZGP01000007.1-augustus-gene-7.204-mRNA-1	CE10(76-229)	N	N	N	1
maker-RZGP01000007.1-augustus-gene-7.210-mRNA-1	GT39(62-300)	GT39	GT39	N	3
maker-RZGP01000007.1-snap-gene-11.76-mRNA-1	AA7(52-240)	N	N	N	1
maker-RZGP01000007.1-snap-gene-15.31-mRNA-1	GT1(197-517)	GT1	GT1	N	3
maker-RZGP01000007.1-snap-gene-15.36-mRNA-1	GT69(119-394)	GT69	GT69	N	3
maker-RZGP01000007.1-snap-gene-16.220-mRNA-1	GT90(555-824)	GT90	GT90	N	3
maker-RZGP01000007.1-snap-gene-17.21-mRNA-1	GT62(96-359)	GT62	GT62	N	3
maker-RZGP01000007.1-snap-gene-17.5-mRNA-1	GH125(88-524)	GH125	GH125	N	3
maker-RZGP01000007.1-snap-gene-2.97-mRNA-1	GT4(232-408)	GT4	GT4	N	3
maker-RZGP01000007.1-snap-gene-23.174-mRNA-1	GH92(257-757)	GH92	GH92	N	3
maker-RZGP01000007.1-snap-gene-25.185-mRNA-1	GT33(42-457)	GT33	GT33	N	3
maker-RZGP01000007.1-snap-gene-25.199-mRNA-1	GT35(175-890)	GT35	GT35	N	3
maker-RZGP01000007.1-snap-gene-36.4-mRNA-1	GT2(117-252)	GT2	GT2	N	3
maker-RZGP01000007.1-snap-gene-37.167-mRNA-1	AA4(118-353)	N	N	N	1
maker-RZGP01000007.1-snap-gene-39.4-mRNA-1	CE3(56-244)	CE3	N	N	2
maker-RZGP01000007.1-snap-gene-47.125-mRNA-1	GT8(96-332)	GT8	N	N	2
maker-RZGP01000007.1-snap-gene-47.126-mRNA-1	AA3_2(47-640)	AA3+AA8	AA3_2	N	3
maker-RZGP01000007.1-snap-gene-48.158-mRNA-1	AA3(105-695)	N	N	N	1
maker-RZGP01000007.1-snap-gene-50.15-mRNA-1	GH55(221-670)	N	GH55	N	2
maker-RZGP01000007.1-snap-gene-52.116-mRNA-1	GH17(420-685)	GH17	GH17	N	3
maker-RZGP01000007.1-snap-gene-52.121-mRNA-1	AA7(121-330)	N	N	N	1
maker-RZGP01000007.1-snap-gene-52.122-mRNA-1	GH92(276-628)	GH92	GH92	N	3
maker-RZGP01000008.1-augustus-gene-2.155-mRNA-1	CE10(48-329)	N	N	N	1
maker-RZGP01000008.1-augustus-gene-47.4-mRNA-1	GH18(63-421)	GH18	GH18	N	3
maker-RZGP01000008.1-augustus-gene-50.148-mRNA-1	AA1_3(61-385)	AA1	AA1_3	N	3
maker-RZGP01000008.1-augustus-gene-51.177-mRNA-1	GT8(76-317)	GT8	N	N	2
maker-RZGP01000008.1-augustus-gene-51.180-mRNA-1	GH47(118-590)	GH47	GH47	N	3
maker-RZGP01000008.1-augustus-gene-53.6-mRNA-1	GH55(31-753)	GH55	GH55	N	3
maker-RZGP01000008.1-augustus-gene-65.51-mRNA-1	AA2(126-228)	AA2	AA2	N	3
maker-RZGP01000008.1-augustus-gene-7.3-mRNA-1	GH3(103-324)	GH3	GH3	N	3
maker-RZGP01000008.1-snap-gene-0.38-mRNA-1	AA7(63-257)	N	N	N	1
maker-RZGP01000008.1-snap-gene-1.10-mRNA-1	AA3(15-559)	AA3+AA8	AA3_2	N	3
maker-RZGP01000008.1-snap-gene-13.169-mRNA-1	GH2(3-678)	GH2	GH2	N	3
maker-RZGP01000008.1-snap-gene-16.158-mRNA-1	GT90(324-593)	GT90	GT90	N	3
maker-RZGP01000008.1-snap-gene-21.177-mRNA-1	GT22(5-397)	GT22	GT22	N	3
maker-RZGP01000008.1-snap-gene-21.178-mRNA-1	AA3(214-734)	AA3	N	N	2
maker-RZGP01000008.1-snap-gene-23.156-mRNA-1	CE3(33-273)	CE0	N	N	2
maker-RZGP01000008.1-snap-gene-24.254-mRNA-1	GH38(330-588)	GH38	GH38	N	3
maker-RZGP01000008.1-snap-gene-27.126-mRNA-1	AA5(605-1108)	AA5	AA5_1	N	3
maker-RZGP01000008.1-snap-gene-31.158-mRNA-1	GT66(22-657)	GT66	GT66	N	3
maker-RZGP01000008.1-snap-gene-35.44-mRNA-1	CE10(50-329)	N	N	N	1
maker-RZGP01000008.1-snap-gene-36.158-mRNA-1	GH47(174-667)	GH47	GH47	N	3
maker-RZGP01000008.1-snap-gene-37.140-mRNA-1	AA4(86-322)	N	N	N	1
maker-RZGP01000008.1-snap-gene-4.159-mRNA-1	CE4(117-248)	CE4+CBM18	CBM18+CE4	N	3
maker-RZGP01000008.1-snap-gene-40.58-mRNA-1	CE10(423-669)	N	N	N	1
maker-RZGP01000008.1-snap-gene-43.166-mRNA-1	GH35(54-242)	GH35	N	N	2
maker-RZGP01000008.1-snap-gene-46.189-mRNA-1	GH15(286-655)	GH15	GH15	N	3
maker-RZGP01000008.1-snap-gene-47.50-mRNA-1	GH18(51-277)	GH18	N	N	2
maker-RZGP01000008.1-snap-gene-49.137-mRNA-1	CE5(28-229)	N	N	N	1
maker-RZGP01000008.1-snap-gene-52.9-mRNA-1	GT32(84-165)	GT32	GT32	N	3
maker-RZGP01000008.1-snap-gene-56.75-mRNA-1	GH79(42-487)	GH79	N	N	2
maker-RZGP01000008.1-snap-gene-61.44-mRNA-1	CE10(1719-2045)	N	N	N	1
maker-RZGP01000008.1-snap-gene-62.113-mRNA-1	GH3(63-269)	GH3	GH3	N	3
maker-RZGP01000008.1-snap-gene-62.115-mRNA-1	GH20(187-531)	GH20	GH20	N	3
maker-RZGP01000008.1-snap-gene-63.1-mRNA-1	CE10(83-332)	N	N	N	1
maker-RZGP01000009.1-snap-gene-1.204-mRNA-1	GT4(342-501)	GT4	GT4	N	3
maker-RZGP01000011.1-snap-gene-0.63-mRNA-1	GH13_25(1094-1547)	GH133	GH133+GH13_25	N	3
maker-RZGP01000011.1-snap-gene-5.10-mRNA-1	GT64(138-383)	N	N	N	1
maker-RZGP01000011.1-snap-gene-5.13-mRNA-1	GH55(30-754)	GH28+GH55	GH55	N	3
maker-RZGP01000011.1-snap-gene-5.15-mRNA-1	GH2(5-750)	GH2	GH2	N	3
maker-RZGP01000011.1-snap-gene-5.16-mRNA-1	GH31(343-913)	GH31	GH31	N	3
maker-RZGP01000011.1-snap-gene-6.17-mRNA-1	AA3_2(8-595)	AA3+AA8	AA3_2	N	3
maker-RZGP01000011.1-snap-gene-6.18-mRNA-1	GH39(133-294)	GH39	N	N	2
maker-RZGP01000011.1-snap-gene-6.22-mRNA-1	GH25(26-207)	GH25	N	N	2
snap_masked-RZGP01000001.1-processed-gene-0.30-mRNA-1	GH5_15(98-402)	GH5	GH5_15	N	3
snap_masked-RZGP01000001.1-processed-gene-0.31-mRNA-1	GH18(47-270)	GH18	GH18	N	3
snap_masked-RZGP01000001.1-processed-gene-1.44-mRNA-1	GH71(45-197)+GH71(199-360)+CBM24(444-518)	GH71+CBM24	CBM24+GH71	N	3
snap_masked-RZGP01000001.1-processed-gene-2.30-mRNA-1	GH3(186-435)	GH3	GH3	N	3
snap_masked-RZGP01000001.1-processed-gene-6.10-mRNA-1	GH3(96-319)	N	N	N	1
snap_masked-RZGP01000002.1-processed-gene-1.35-mRNA-1	GH128(38-272)	GH128	N	N	2
snap_masked-RZGP01000002.1-processed-gene-11.127-mRNA-1	AA7(88-305)	AA7	N	N	2
snap_masked-RZGP01000002.1-processed-gene-14.2-mRNA-1	GH5_5(44-301)	N	GH5_5	N	2
