NRPS.component_11	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster009
NRPS.component_11	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster038
NRPS.component_11	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster019
NRPS.component_11	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster002
NRPS.component_11	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster005
NRPS.component_12	ICBG726_maker-glimmerHMM_c00001_NODE_1_...cluster015
NRPS.component_12	NQYR00000000_maker-glimmerHMM_NQYR01000001.1.cluster012
NRPS.component_12	NIGC00000000_maker-glimmerHMM_NIGC01000001.1.cluster019
NRPS.component_12	ICBG1054_maker-glimmerHMM_c00001_NODE_1_...cluster007
NRPS.component_12	NQYQ00000000_maker_NQYQ01000001.1.cluster020
NRPS.component_12	ICBG736_maker-glimmerHMM_c00001_NODE_1_...cluster004
NRPS.component_12	NQYS00000000_maker-glimmerHMM_NQYS01000001.1.cluster019
NRPS.component_12	ICBG742_maker-glimmerHMM_c00001_NODE_1_...cluster023
NRPS.component_12	NIGD00000000_maker-glimmerHMM_NIGD01000001.1.cluster015
NRPS.component_12	ICBG731_maker-glimmerHMM_scaffold1.cluster004
NRPS.component_12	ICBG751_maker-glimmerHMM_c00001_NODE_1_...cluster014
NRPS.component_12	ICBG733_maker-glimmerHMM_c00001_NODE_1_...cluster018
NRPS.component_12	NIGB00000000_maker-glimmerHMM_NIGB01000001.1.cluster018
NRPS.component_12	ICBG1096_maker-glimmerHMM_scaffold1.cluster018
NRPS.component_13	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster043
NRPS.component_13	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster061
NRPS.component_13	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster048
NRPS.component_13	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster047
NRPS.component_13	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster043
NRPS.component_13	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster018
NRPS.component_14	GCA_000167675.2_maker-glimmerHMM_GL985056.1.cluster003
NRPS.component_14	GCA_000513815.1_maker-glimmerHMM_KI911139.1.cluster023
NRPS.component_14	GCA_003025115.1_maker-glimmerHMM_KZ680207.1.cluster028
NRPS.component_14	GCA_001050175.1_maker-glimmerHMM_LFMI01000085.1.cluster020
NRPS.component_14	GCA_003025155.1_maker-glimmerHMM_KZ679126.1.cluster018
NRPS.component_15	GCA_000171015.2_maker_ABDG02000029.1.cluster038
NRPS.component_15	GCA_001481775.2_maker_JPDN02000001.1.cluster043
NRPS.component_15	GCA_002894205.1_maker_MTYH01000001.1.cluster036
NRPS.component_15	GCA_003025105.1_maker_KZ679256.1.cluster050
NRPS.component_16	ICBG751_maker-glimmerHMM_c00001_NODE_1_...cluster007
NRPS.component_16	ICBG733_maker-glimmerHMM_c00001_NODE_1_...cluster013
NRPS.component_16	NQYS00000000_maker-glimmerHMM_NQYS01000001.1.cluster006
NRPS.component_16	NQYQ00000000_maker-glimmerHMM_NQYQ01000001.1.cluster010
NRPS.component_16	NIGB00000000_maker-glimmerHMM_NIGB01000001.1.cluster003
NRPS.component_16	NIGC00000000_maker-glimmerHMM_NIGC01000001.1.cluster003
NRPS.component_16	NQYR00000000_maker-glimmerHMM_NQYR01000001.1.cluster016
NRPS.component_17	LGSR00000000_glimmerHMM_LGSR01000020.1.cluster019
NRPS.component_17	NQYQ00000000_glimmerHMM_NQYQ01000001.1.cluster013
NRPS.component_17	ICBG1096_maker-glimmerHMM_scaffold1.cluster004
NRPS.component_17	ICBG742_maker-glimmerHMM_c00001_NODE_1_...cluster018
NRPS.component_17	ICBG2048_maker_c00001_NODE_1_...cluster003
NRPS.component_17	ICBG1075_maker-glimmerHMM_c00001_NODE_1_...cluster002
NRPS.component_17	ICBG733_maker-glimmerHMM_c00001_NODE_1_...cluster004
NRPS.component_17	ICBG731_maker-glimmerHMM_scaffold1.cluster009
NRPS.component_17	ICBG1065_maker-glimmerHMM_c00001_NODE_1_...cluster013
NRPS.component_17	ICBG2046_maker-glimmerHMM_c00001_NODE_1_...cluster003
NRPS.component_17	ICBG1054_maker-glimmerHMM_c00001_NODE_1_...cluster022
NRPS.component_17	ICBG736_glimmerHMM_c00001_NODE_1_...cluster004
NRPS.component_17	ICBG751_maker-glimmerHMM_c00001_NODE_1_...cluster024
NRPS.component_17	ICBG726_maker-glimmerHMM_c00001_NODE_1_...cluster018
NRPS.component_18	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster037
NRPS.component_18	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster024
NRPS.component_18	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster025
NRPS.component_18	GCA_003025115.1_maker-glimmerHMM_KZ680207.1.cluster022
NRPS.component_18	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster030
NRPS.component_18	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster017
NRPS.component_18	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster037
NRPS.component_19	GCA_001481775.2_maker-glimmerHMM_JPDN02000001.1.cluster002
NRPS.component_19	GCA_003025105.1_maker-glimmerHMM_KZ679256.1.cluster004
NRPS.component_19	GCA_000171015.2_maker-glimmerHMM_ABDG02000029.1.cluster004
NRPS.component_20	GCA_002838845.1_maker_NQLC01000001.1.cluster042
NRPS.component_20	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster028
NRPS.component_20	GCA_000513815.1_maker-glimmerHMM_KI911139.1.cluster009
NRPS.component_20	GCA_000988865.1_maker_JOKZ01000001.1.cluster047
NRPS.component_20	GCA_003025155.1_maker-glimmerHMM_KZ679126.1.cluster008
NRPS.component_20	GCA_000167675.2_maker-glimmerHMM_GL985056.1.cluster012
NRPS.component_20	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster021
NRPS.component_20	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster021
NRPS.component_20	GCA_003025115.1_maker-glimmerHMM_KZ680207.1.cluster032
NRPS.component_20	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster012
NRPS.component_21	GCA_003025105.1_maker-glimmerHMM_KZ679256.1.cluster012
NRPS.component_21	GCA_002894205.1_maker-glimmerHMM_MTYH01000001.1.cluster016
NRPS.component_21	GCA_001481775.2_maker-glimmerHMM_JPDN02000001.1.cluster014
NRPS.component_21	GCA_000171015.2_maker-glimmerHMM_ABDG02000029.1.cluster010
NRPS.component_22	GCA_000170995.2_maker_ABDF02000093.1.cluster031
NRPS.component_22	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster049
NRPS.component_22	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster017
NRPS.component_22	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster011
NRPS.component_22	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster014
NRPS.component_22	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster002
NRPS.component_23	GCA_011799845.1_maker-glimmerHMM_WWCI01000001.1.cluster020
NRPS.component_23	GCA_004303015.1_ASM430301v1_genomic_maker-glimmerHMM_RZGP01000001.1.cluster034
NRPS.component_24	GCA_003025155.1_maker-glimmerHMM_KZ679126.1.cluster009
NRPS.component_24	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster027
NRPS.component_24	GCA_003025115.1_maker-glimmerHMM_KZ680207.1.cluster027
NRPS.component_24	GCA_003012105.1_maker-glimmerHMM_PXOA01000002.1.cluster023
NRPS.component_24	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster015
NRPS.component_24	GCA_001050175.1_maker_LFMI01000085.1.cluster019
NRPS.component_24	GCA_000513815.1_maker-glimmerHMM_KI911139.1.cluster013
NRPS.component_24	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster036
NRPS.component_24	GCA_011066345.1_maker_QLNT01000001.1.cluster033
NRPS.component_24	GCA_000167675.2_maker-glimmerHMM_GL985056.1.cluster013
NRPS.component_24	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster043
NRPS.component_24	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster047
NRPS.component_24	GCA_000988865.1_glimmerHMM_JOKZ01000001.1.cluster008
NRPS.component_25	GCA_002894205.1_maker-glimmerHMM_MTYH01000001.1.cluster022
NRPS.component_25	GCA_003025105.1_maker-glimmerHMM_KZ679256.1.cluster017
NRPS.component_25	GCA_001481775.2_maker-glimmerHMM_JPDN02000001.1.cluster020
NRPS.component_26	GCA_001481775.2_maker-glimmerHMM_JPDN02000001.1.cluster024
NRPS.component_26	GCA_002894205.1_maker-glimmerHMM_MTYH01000001.1.cluster008
NRPS.component_27	NQYS00000000_maker-glimmerHMM_NQYS01000001.1.cluster020
NRPS.component_27	NIGB00000000_maker-glimmerHMM_NIGB01000001.1.cluster017
NRPS.component_28	GCA_002838845.1_maker_NQLC01000001.1.cluster052
NRPS.component_28	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster035
NRPS.component_28	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster035
NRPS.component_28	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster013
NRPS.component_28	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster039
NRPS.component_28	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster059
NRPS.component_29	GCA_003025115.1_maker-glimmerHMM_KZ680207.1.cluster033
NRPS.component_29	GCA_000513815.1_maker-glimmerHMM_KI911139.1.cluster005
NRPS.component_29	GCA_000167675.2_maker-glimmerHMM_GL985056.1.cluster005
NRPS.component_29	GCA_001050175.1_maker-glimmerHMM_LFMI01000085.1.cluster002
NRPS.component_29	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster024
NRPS.component_30	ICBG742_maker-glimmerHMM_c00001_NODE_1_...cluster004
NRPS.component_30	ICBG736_maker-glimmerHMM_c00001_NODE_1_...cluster014
NRPS.component_30	NQYR00000000_maker-glimmerHMM_NQYR01000001.1.cluster003
NRPS.component_30	NQYQ00000000_maker-glimmerHMM_NQYQ01000001.1.cluster008
NRPS.component_30	NQYS00000000_maker-glimmerHMM_NQYS01000001.1.cluster014
NRPS.component_30	LGSR00000000_glimmerHMM_LGSR01000020.1.cluster016
NRPS.component_30	ICBG731_maker-glimmerHMM_scaffold1.cluster012
NRPS.component_30	NIGB00000000_maker-glimmerHMM_NIGB01000001.1.cluster010
NRPS.component_31	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster048
NRPS.component_31	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster005
NRPS.component_31	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster005
NRPS.component_31	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster042
NRPS.component_32	BGC0001609.1
NRPS.component_32	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster042
NRPS.component_33	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster036
NRPS.component_33	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster033
NRPS.component_34	ICBG2048_maker-glimmerHMM_c00001_NODE_1_...cluster001
NRPS.component_34	ICBG2049_maker-glimmerHMM_scaffold1.cluster003
NRPS.component_34	ICBG2047_maker-glimmerHMM_c00001_NODE_1_...cluster001
NRPS.component_35	GCA_011799845.1_maker-glimmerHMM_WWCI01000001.1.cluster071
NRPS.component_35	GCA_004303015.1_ASM430301v1_genomic_maker-glimmerHMM_RZGP01000001.1.cluster013
NRPS.component_36	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster047
NRPS.component_36	GCA_002838845.1_maker_NQLC01000001.1.cluster031
NRPS.component_36	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster022
NRPS.component_36	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster028
NRPS.component_37	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster049
NRPS.component_37	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster025
NRPS.component_37	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster006
NRPS.component_37	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster004
NRPS.component_37	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster038
NRPS.component_37	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster053
NRPS.component_38	GCA_003025105.1_maker_KZ679256.1.cluster049
NRPS.component_38	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster033
NRPS.component_38	GCA_011066345.1_maker_QLNT01000001.1.cluster040
NRPS.component_38	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster051
NRPS.component_38	GCA_002838845.1_maker_NQLC01000001.1.cluster013
NRPS.component_39	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster002
NRPS.component_39	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster015
NRPS.component_39	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster021
NRPS.component_40	GCA_001481775.2_maker-glimmerHMM_JPDN02000001.1.cluster023
NRPS.component_40	GCA_002894205.1_maker-glimmerHMM_MTYH01000001.1.cluster002
NRPS.component_41	ICBG2046_maker-glimmerHMM_c00001_NODE_1_...cluster016
NRPS.component_41	ICBG2049_maker-glimmerHMM_scaffold1.cluster001
NRPS.component_41	ICBG2047_maker-glimmerHMM_c00001_NODE_1_...cluster002
NRPS.component_41	ICBG2048_maker-glimmerHMM_c00001_NODE_1_...cluster005
NRPS.component_42	GCA_001050175.1_maker-glimmerHMM_LFMI01000085.1.cluster017
NRPS.component_42	GCA_000170995.2_maker-glimmerHMM_ABDF02000093.1.cluster048
NRPS.component_42	GCA_000513815.1_maker-glimmerHMM_KI911139.1.cluster024
NRPS.component_42	GCA_003025155.1_maker-glimmerHMM_KZ679126.1.cluster010
NRPS.component_42	GCA_003025115.1_maker-glimmerHMM_KZ680207.1.cluster010
NRPS.component_42	GCA_000167675.2_maker-glimmerHMM_GL985056.1.cluster026
NRPS.component_43	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster012
NRPS.component_43	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster008
NRPS.component_43	GCA_003012105.1_maker-glimmerHMM_PXOA01000002.1.cluster039
NRPS.component_43	GCA_000988865.1_maker-glimmerHMM_JOKZ01000001.1.cluster003
NRPS.component_43	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster018
NRPS.component_44	ICBG721_maker-glimmerHMM_c00001_NODE_1_...cluster007
NRPS.component_44	ICBG712_maker-glimmerHMM_c00001_NODE_1_...cluster008
NRPS.component_45	GCA_000171015.2_maker-glimmerHMM_ABDG02000029.1.cluster022
NRPS.component_45	GCA_002894205.1_maker-glimmerHMM_MTYH01000001.1.cluster001
NRPS.component_45	GCA_003025105.1_maker-glimmerHMM_KZ679256.1.cluster016
NRPS.component_45	GCA_001481775.2_maker-glimmerHMM_JPDN02000001.1.cluster009
NRPS.component_46	ICBG712_maker-glimmerHMM_c00001_NODE_1_...cluster030
NRPS.component_46	ICBG721_maker-glimmerHMM_c00001_NODE_1_...cluster003
NRPS.component_47	GCA_002838845.1_maker-glimmerHMM_NQLC01000001.1.cluster050
NRPS.component_47	GCA_011066345.1_maker-glimmerHMM_QLNT01000001.1.cluster013
NRPS.component_47	GCA_002894145.1_maker-glimmerHMM_MTYI01000007.1.cluster049
NRPS.component_47	GCA_003025095.1_maker-glimmerHMM_KZ679675.1.cluster016
NRPS.component_47	GCA_002022785.1_maker-glimmerHMM_LVVK01000017.1.cluster026
NRPS.component_48	NIGD00000000_maker-glimmerHMM_NIGD01000001.1.cluster016
NRPS.component_48	ICBG1054_maker-glimmerHMM_c00001_NODE_1_...cluster019
NRPS.component_48	ICBG726_maker-glimmerHMM_c00001_NODE_1_...cluster008
NRPS.component_49	ICBG721_maker-glimmerHMM_c00001_NODE_1_...cluster005
NRPS.component_49	ICBG721_maker-glimmerHMM_c00001_NODE_1_...cluster004
NRPS.component_49	ICBG712_maker-glimmerHMM_c00001_NODE_1_...cluster019
NRPS.component_50	GCA_004303015.1_ASM430301v1_genomic_maker-glimmerHMM_RZGP01000001.1.cluster028
NRPS.component_50	GCA_011799845.1_maker-glimmerHMM_WWCI01000001.1.cluster053
NRPS.component_50	SPDT00000000.1_maker-glimmerHMM_SPDT01000001.1.cluster038
NRPS.component_51	GCA_001481775.2_maker-glimmerHMM_JPDN02000001.1.cluster015
