PNP37869.1	MER1075866-familyS54non-peptidasehomologues(Colletotrichumgloeosporioides)[S54.UNW]#S54#{peptidaseunit:42-196}~sourceT0M7B8~	1.6e-42	66.4	119
PNP37907.1	MER0278187-familyM41non-peptidasehomologues(Glossinamorsitans)[M41.UNW]#M41#{peptidaseunit:240-464}~sourceTMP013082-PA~	9.6e-14	37.9	124
PNP37924.1	MER0306648-familyC48unassignedpeptidases(Trichodermaatroviride)[C48.UPW]#C48#{peptidaseunit:540-700}~sourceEHK45563~	1.4e-86	93.2	161
PNP37949.1	MER0384160-PepAcpeptidase(Trichodermaatroviride)[A01.081]#A01A#{peptidaseunit:108-425}~sourceEHK45586~	5.8e-192	98.7	318
PNP37954.1	MER0136068-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:154-289}~sourceBDEG_07387~	2.8e-05	29.2	106
PNP37958.1	MER0032698-familyS33unassignedpeptidases(Aspergillusfumigatus)[S33.UPW]#S33#{peptidaseunit:60-384}~sourceXP_747148~	2.7e-97	54.6	324
PNP37977.1	MER1171435-familyC12non-peptidasehomologues(Trichodermagamsii)[C12.UNW]#C12#{peptidaseunit:18-248}~sourceXP_018665385~	3.7e-132	100	231
PNP37984.1	MER0425755-subfamilyA1Aunassignedpeptidases(Trichodermaatroviride)[A01.UPA]#A01A#{peptidaseunit:31-367}~sourceEHK45630~	9.3e-191	95.5	337
PNP38018.1	MER0431860-familyC19unassignedpeptidases(Trichodermaatroviride)[C19.UPW]#C19#{peptidaseunit:1592-1921}~sourceEHK45664~	1.2e-185	95.2	330
PNP38030.1	MER0057464-familyS9non-peptidasehomologues(Thermobisporabispora)[S09.UNW]#S09X#{peptidaseunit:1135-1317}~sourceGEBA2500199435~	6.5e-24	31.8	179
PNP38048.1	MER0133461-familyM50non-peptidasehomologues(Sebaldellatermitidis)[M50.UNW]#M50#{peptidaseunit:89-186}~sourceACZ09042~	4e-08	36.3	102
PNP38062.1	MER0435630-TRP3protein(Trichodermaatroviride)[C26.959]#C26#{peptidaseunit:25-274}~sourceEHK45707~	1.6e-141	98.4	250
PNP38072.1	MER0258487-familyM41non-peptidasehomologues(Loxodontaafricana)[M41.UNW]#M41#{peptidaseunit:32-229}~sourceGENSCAN00000037143~	3.2e-23	43.8	137
PNP38098.1	MER0180643-familyC56non-peptidasehomologues(Nocardiafarcinica)[C56.UNW]#C56#{peptidaseunit:554-689}~sourceYP_118918~	1.1e-14	33.6	140
PNP38104.1	MER0549739-subfamilyM28Funassignedpeptidases(Trichodermagamsii)[M28.UPF]#M28F#{peptidaseunit:177-426}~sourcePNP38104~	1.7e-144	100	250
PNP38127.1	MER0242282-familyC13unassignedpeptidases(Blastocystishominis)[C13.UPW]#C13#{peptidaseunit:18-252}~sourceCBK22329~	3.5e-11	65.5	55
PNP38130.1	MER0480354-YFR006Wg.p.({Saccharomycescerevisiae})(Trichodermaatroviride)[M24.A09]#M24B#{peptidaseunit:171-457}~sourceEHK41626~	8e-149	90.2	287
PNP38135.1	MER0167067-PoSl({Pleurotusostreatus})-typepeptidase(Trichodermaharzianum)[S08.139]#S08A#{peptidaseunit:131-354,456-595}~sourceCAL25578~	1.5e-180	70.7	468
PNP38148.1	MER1118174-familyI4unassignedpeptidaseinhibitors(Enterobiusvermicularis)[I04.UPW]#I04#{inhibitorunit:261-509}~sourceEVEC_0000955001~	7.8e-26	37.6	205
PNP38163.1	MER0210071-familyS33unassignedpeptidases(Nectriahaematococca)[S33.UPW]#S33#{peptidaseunit:1000-1283}~sourceEEU44227~	5.1e-27	67.4	89
PNP38177.1	MER1230022-subfamilyM14Anon-peptidasehomologues(Trichodermagamsii)[M14.UNA]#M14A#{peptidaseunit:176-499}~sourcePNP38177~	3.7e-193	100	324
PNP38190.1	MER0065442-familyS33unassignedpeptidases(Gibberellazeae)[S33.UPW]#S33#{peptidaseunit:54-341}~sourceXP_382060~	1.9e-103	61.3	287
PNP38244.1	MER1087807-bacterialproteasome,alphasubunit(Stachybotryschartarum)[T01.980]#T01A#{peptidaseunit:43-258}~sourceA0A084RF20~	4.9e-119	95.4	216
PNP38322.1	MER0273140-familyM6unassignedpeptidases(Streptomycesviolaceusniger)[M06.UPW]#M06#{peptidaseunit:145-520}~sourceYP_004813914~	3.4e-142	63.5	381
PNP38330.1	MER0135263-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:136-356}~sourceBDEG_01429~	4.1e-16	27.4	223
PNP38340.1	MER0064168-familyM67non-peptidasehomologues(Gibberellazeae)[M67.UNW]#M67X#{peptidaseunit:12-284}~sourceXP_385790~	1.8e-108	71.1	273
PNP38346.1	MER1365177-subfamilyT1Aunassignedpeptidases(Ophiocordycepsaustralis)[T01.UPA]#T01A#{peptidaseunit:31-228}~sourcePHH63364~	3.6e-110	98	198
PNP38358.1	MER0326224-dipeptidylaminopeptidaseB(fungus)(Trichodermareesei)[S09.006]#S09B#{peptidaseunit:637-894}~sourceEGR46146~	1.1e-141	91.5	258
PNP38396.1	MER0624995-familyS33unassignedpeptidases(Gibberellazeae)[S33.UPW]#S33#{peptidaseunit:371-680}~sourceXP_385773~	2e-149	77.2	324
PNP38397.1	MER0278187-familyM41non-peptidasehomologues(Glossinamorsitans)[M41.UNW]#M41#{peptidaseunit:240-464}~sourceTMP013082-PA~	1.7e-21	44.2	120
PNP38424.1	MER0625108-familyS9unassignedpeptidases(Gibberellazeae)[S09.UPW]#S09X#{peptidaseunit:106-271}~sourceXP_390683~	2.3e-40	45.8	166
PNP38440.1	MER0148450-familyS9non-peptidasehomologues(Cionaintestinalis)[S09.UNW]#S09X#{peptidaseunit:30-221}~sourceENSCINP00000006964~	1.5e-07	27	159
PNP38447.1	MER0625479-familyS33unassignedpeptidases(Myceliophthorathermophila)[S33.UPW]#S33#{peptidaseunit:3-241}~sourceXP_003665125~	4.1e-91	64.5	245
PNP38453.1	MER0145977-familyS9non-peptidasehomologues(Cionasavignyi)[S09.UNW]#S09X#{peptidaseunit:260-473}~sourceENSCSAVP00000015613~	7.1e-67	57.6	217
PNP38475.1	MER1073240-subfamilyS49Cnon-peptidasehomologues(Acinetobacterbohemicus)[S49.UNC]#S49C#{peptidaseunit:84-212}~sourceN8Q6E4~	4.4e-12	41.8	110
PNP38489.1	MER0383531-SA76peptidase({Trichodermasp.})(Trichodermaatroviride)[A01.082]#A01A#{peptidaseunit:7-325}~sourceEHK46688~	3.3e-166	92.1	318
PNP38527.1	MER0194699-subfamilyM28Eunassignedpeptidases(Trichodermaatroviride)[M28.UPE]#M28E#{peptidaseunit:173-358}~sourceEHK46732~	9.5e-93	97.1	174
PNP38528.1	MER0033126-familyM38non-peptidasehomologues(Magnaporthegrisea)[M38.UNW]#M38#{peptidaseunit:44-397}~sourceMG02243_4~	6.8e-117	60.1	358
PNP38534.1	MER0421624-familyS12unassignedpeptidases(Nectriahaematococca)[S12.UPW]#S12#{peptidaseunit:38-408}~sourceXP_003043892~	1.6e-149	70.5	339
PNP38535.1	MER1068984-familyS53non-peptidasehomologues(Trichodermaatroviride)[S53.UNW]#S53#{peptidaseunit:222-651}~sourceG9NRV9~	2.3e-197	75.7	436
PNP38545.1	MER0087613-methionylaminopeptidase2(Neosartoryafischeri)[M24.002]#M24A#{peptidaseunit:117-445}~sourceEAW19774~	1.5e-155	81.2	329
PNP38551.1	MER0258435-familyS9non-peptidasehomologues(Macrophominaphaseolina)[S09.UNW]#S09X#{peptidaseunit:129-409}~sourceEKG14251~	1.8e-78	51.4	290
PNP38582.1	MER0223378-familyC44unassignedpeptidases(Ignisphaeraaggregans)[C44.UPW]#C44#{peptidaseunit:2-441}~sourceYP_003858994~	2.6e-28	37.3	220
PNP38583.1	MER0511315-familyM20non-peptidasehomologues(Macrophominaphaseolina)[M20.UNW]#M20X#{peptidaseunit:3-385}~sourceEKG10420~	2.7e-70	47.9	292
PNP38599.1	MER0264995-familyM41non-peptidasehomologues(Takifugurubripes)[M41.UNW]#M41#{peptidaseunit:202-425}~sourceENSTRUP00000011081~	3.2e-14	36.8	152
PNP38610.1	MER0625340-familyS9unassignedpeptidases(Myceliophthorathermophila)[S09.UPW]#S09X#{peptidaseunit:97-467}~sourceXP_003662539~	4.9e-140	62.9	372
PNP38633.1	MER0148183-familyS9non-peptidasehomologues(Cionaintestinalis)[S09.UNW]#S09X#{peptidaseunit:334-554}~sourceENSCINP00000003574~	2.9e-11	26	250
PNP38637.1	MER0064714-subfamilyM67Anon-peptidasehomologues(Gibberellazeae)[M67.UNA]#M67A#{peptidaseunit:25-130}~sourceXP_389774~	8.9e-41	71.7	106
PNP38654.1	MER0242197-glycosylphosphatidylinositol:proteintransamidase(Glomerellagraminicola)[C13.005]#C13#{peptidaseunit:25-295}~sourceEFQ31045~	3e-149	94.1	271
PNP38667.1	MER1130725-familyI15unassignedpeptidaseinhibitors(Panagrellusredivivus)[I15.UPW]#I15#{inhibitorunit:289-342}~sourcePan_g20486_t1~	1.5e-07	51.2	43
PNP38682.1	MER0442588-carbamylphosphatesynthetase(Trichodermaatroviride)[C26.956]#C26#{peptidaseunit:115-444}~sourceEHK43396~	3.1e-190	98.8	330
PNP38685.1	MER0214668-familyS9non-peptidasehomologues(Nectriahaematococca)[S09.UNW]#S09X#{peptidaseunit:41-241}~sourceEEU36722~	1.3e-56	50.2	201
PNP38705.1	MER0867123-familyM38non-peptidasehomologues(Caproniaepimyces)[M38.UNW]#M38#{peptidaseunit:77-463}~sourceW9YBM0~	4.7e-85	45.8	391
PNP38715.1	MER0064159-familyS33unassignedpeptidases(Gibberellazeae)[S33.UPW]#S33#{peptidaseunit:7-236}~sourceXP_385975~	4.7e-20	31.8	217
PNP38718.1	MER0978697-subfamilyS8Anon-peptidasehomologues(Trichodermaatroviride)[S08.UNA]#S08A#{peptidaseunit:460-736}~sourceG9P1M5~	3.7e-46	67.3	147
PNP38761.1	MER0210647-homoserineacetyltransferase({Saccharomycescerevisiae})(Chaetomiumglobosum)[S33.A41]#S33#{peptidaseunit:15-457}~sourceXP_001223181~	1e-119	56	407
PNP38783.1	MER0215532-familyS33unassignedpeptidases(Uncinocarpusreesii)[S33.UPW]#S33#{peptidaseunit:107-366}~sourceXP_002541196~	4.7e-05	31.1	132
PNP38792.1	MER1058581-familyS51unassignedpeptidases(Trichodermaatroviride)[S51.UPW]#S51#{peptidaseunit:35-245}~sourceG9NKD1~	1.4e-114	99.1	211
PNP38803.1	MER0350221-carboxypeptidaseOcpB(Trichodermaatroviride)[S10.016]#S10#{peptidaseunit:47-526}~sourceEHK49333~	4.3e-270	94	480
PNP38817.1	MER0130678-familyS33non-peptidasehomologues(Thermomonosporacurvata)[S33.UNW]#S33#{peptidaseunit:44-381}~sourceGEBA2500647876~	3.9e-46	31.8	336
PNP38856.1	MER0421119-familyS12unassignedpeptidases(Trichodermaatroviride)[S12.UPW]#S12#{peptidaseunit:78-358}~sourceEHK49288~	1.5e-147	90.4	281
PNP38891.1	MER0295850-familyC26non-peptidasehomologues(Nematostellavectensis)[C26.UNW]#C26#{peptidaseunit:61-329}~sourceXP_001621066~	1.2e-06	37.6	85
PNP38895.1	MER0383880-trichodermapepsin(Trichodermaatroviride)[A01.027]#A01A#{peptidaseunit:92-403}~sourceEHK49245~	5e-171	98.1	312
PNP38904.1	MER0266517-signalase(animal)21kDacomponent(Trichodermaatroviride)[S26.010]#S26B#{peptidaseunit:37-158}~sourceEHK49235~	7.8e-65	100	122
PNP38945.1	MER0761770-familyI13unassignedpeptidaseinhibitors(Trichodermareesei)[I13.UPW]#I13#{inhibitorunit:18-72}~sourceG0R8N9~	5.8e-18	76.7	60
PNP38967.1	MER0195850-subfamilyM28Bunassignedpeptidases(Trichodermaatroviride)[M28.UPB]#M28B#{peptidaseunit:464-725}~sourceEHK49166~	5.1e-155	99.2	262
PNP39004.1	MER0060264-familyS33non-peptidasehomologues(Gibberellazeae)[S33.UNW]#S33#{peptidaseunit:60-391}~sourceXP_381941~	1.7e-78	44.4	342
PNP39065.1	MER0032938-subfamilyM12Bunassignedpeptidases(Magnaporthegrisea)[M12.UPB]#M12B#{peptidaseunit:322-583}~sourceMG03200_4~	5.2e-79	56.1	264
PNP39068.1	MER1084060-familyS54non-peptidasehomologues(Tubermelanosporum)[S54.UNW]#S54#{peptidaseunit:70-203}~sourceD5G741~	2.5e-28	53.7	123
PNP39100.1	MER0985053-subfamilyS8Aunassignedpeptidases(Trichodermaatroviride)[S08.UPA]#S08A#{peptidaseunit:88-401}~sourceG9NYY0~	1.7e-134	80	320
PNP39137.1	MER0429134-familyC12unassignedpeptidases(Trichodermaatroviride)[C12.UPW]#C12#{peptidaseunit:54-294}~sourceEHK43712~	1.9e-129	97.5	241
PNP39140.1	MER0125657-subfamilyC14Bunassignedpeptidases(Sclerotiniasclerotiorum)[C14.UPB]#C14B#{peptidaseunit:112-424}~sourceEDN95117~	1.1e-165	91.2	306
PNP39214.1	MER1070883-familyS53non-peptidasehomologues(Trichodermaatroviride)[S53.UNW]#S53#{peptidaseunit:154-586}~sourceG9NE81~	6.1e-259	97.7	433
PNP39219.1	MER0213568-familyS33non-peptidasehomologues(Nectriahaematococca)[S33.UNW]#S33#{peptidaseunit:22-284}~sourceEEU33458~	5e-69	46.3	268
PNP39225.1	MER1177687-familyG1unassignedpeptidases(Trichodermagamsii)[G01.UPW]#G01#{peptidaseunit:61-266}~sourceXP_018658373~	3.3e-107	100	206
PNP39257.1	MER0080258-proteasomesubunitbeta4(Trichodermaharzianum)[T01.987]#T01A#{peptidaseunit:41-253}~sourceABE41788~	1.4e-110	93.9	213
PNP39258.1	MER0455281-familyC44non-peptidasehomologues(Trichodermaatroviride)[C44.UNW]#C44#{peptidaseunit:2-353}~sourceEHK45266~	2.8e-201	99.4	352
PNP39318.1	MER0624771-familyS33non-peptidasehomologues(Gibberellazeae)[S33.UNW]#S33#{peptidaseunit:17-291}~sourceXP_383349~	1.1e-88	58.1	277
PNP39370.1	MER0885677-familyM18unassignedpeptidases(Trichodermagamsii)[M18.UPW]#M18#{peptidaseunit:104-561}~sourcePNP39370~	3.5e-271	100	458
PNP39387.1	MER0431854-familyC19unassignedpeptidases(Trichodermaatroviride)[C19.UPW]#C19#{peptidaseunit:137-646}~sourceEHK41722~	1.1e-264	90.4	510
PNP39394.1	MER0032537-subfamilyS9Cunassignedpeptidases(Aspergillusoryzae)[S09.UPC]#S09C#{peptidaseunit:188-441}~sourceAO070266000035~	5.1e-59	46.2	253
PNP39398.1	MER0625950-familyS9unassignedpeptidases(Magnaportheoryzae)[S09.UPW]#S09X#{peptidaseunit:143-531}~sourceXP_003718773~	1.4e-92	44.1	381
PNP39415.1	MER0386057-familyC56non-peptidasehomologues(Trichodermaatroviride)[C56.UNW]#C56#{peptidaseunit:96-212}~sourceEHK41960~	1e-59	94.9	117
PNP39479.1	MER0313876-RCE1peptidase({Homosapiens}-type)(Trichodermaatroviride)[M79.002]#M79#{peptidaseunit:5-295}~sourceEHK48453~	1.3e-130	82.8	291
PNP39497.1	MER0626147-familyS9unassignedpeptidases(Aspergillusniger)[S09.UPW]#S09X#{peptidaseunit:86-462}~sourceXP_001396326~	1.4e-120	59.2	360
PNP39508.1	MER0282573-familyM1unassignedpeptidases(Torulasporadelbrueckii)[M01.UPW]#M01#{peptidaseunit:107-522}~sourceXP_003681796~	6e-161	64.7	428
PNP39520.1	MER0897711-familyC56non-peptidasehomologues(Pseudogymnoascuspannorum)[C56.UNW]#C56#{peptidaseunit:31-157}~sourceA0A094F175~	2.4e-38	55.9	127
PNP39551.1	MER0970307-subfamilyS8Aunassignedpeptidases(Trichodermaatroviride)[S08.UPA]#S08A#{peptidaseunit:121-313,473-579}~sourceG9NFX9~	5.1e-142	63.4	459
PNP39599.1	MER0425752-subfamilyA1Aunassignedpeptidases(Trichodermaatroviride)[A01.UPA]#A01A#{peptidaseunit:43-370}~sourceEHK39453~	1.2e-141	79	329
PNP39637.1	MER0209849-familyS9unassignedpeptidases(Sordariamacrospora)[S09.UPW]#S09X#{peptidaseunit:50-348}~sourceCBI61454~	5.1e-60	45	302
PNP39649.1	MER0625106-familyC19non-peptidasehomologues(Gibberellazeae)[C19.UNW]#C19#{peptidaseunit:4-304}~sourceXP_390545~	1.2e-58	85.6	305
PNP39675.1	MER0355490-familyS12unassignedpeptidases(Metarhiziumacridum)[S12.UPW]#S12#{peptidaseunit:18-260}~sourceEFY84956~	8.1e-29	59	105
PNP39685.1	MER0214517-familyS9non-peptidasehomologues(Podosporaanserina)[S09.UNW]#S09X#{peptidaseunit:34-221}~sourceXP_001906399~	6.8e-78	72.3	188
PNP39687.1	MER0295896-fungalysin(Trichodermaatroviride)[M36.001]#M36#{peptidaseunit:249-638}~sourceEHK44715~	1.2e-230	97.9	390
PNP39693.1	MER0850834-subfamilyM20Fnon-peptidasehomologues(Trichodermaatroviride)[M20.UNF]#M20F#{peptidaseunit:418-902}~sourceG9NX96~	3.4e-276	96.3	485
PNP39702.1	MER0152993-familyS9non-peptidasehomologues(Scheffersomycesstipitis)[S09.UNW]#S09X#{peptidaseunit:328-476}~sourceABN66736~	1.6e-22	52.6	97
PNP39704.1	MER1095177-familyT2unassignedpeptidases(Gibberellafujikuroi)[T02.UPW]#T02#{peptidaseunit:44-319}~sourceS0ECX6~	3.4e-94	60.1	293
PNP39737.1	MER0064179-proteasomesubunitalpha4(Gibberellazeae)[T01.973]#T01A#{peptidaseunit:33-239}~sourceXP_385541~	3e-113	98.6	207
PNP39769.1	MER0305109-acidprolylendopeptidase({Aspergillus}sp.)(Trichodermaatroviride)[S28.004]#S28#{peptidaseunit:23-521}~sourceEHK51128~	1.7e-281	91.2	499
PNP39800.1	MER0129460-familyS9non-peptidasehomologues(Pedobacterheparinus)[S09.UNW]#S09X#{peptidaseunit:7-193}~sourceGEBA2500404676~	3.1e-07	24.6	167
